NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
31;1;5;2:29.314;0;;32.667;0;57.583;0;59.064;0;131.9;13:51.937;09:08:51.937;0:32.667;0:57.583;0:59.064;203.0;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.667;57.583;59.064;20.159;20.159;12.508;32.667;21.968;54.635;35.615;1:30.250;28.388;1:58.638;30.676;2:29.314;
31;1;6;2:28.220;0;;32.428;2;56.678;2;59.114;0;132.9;16:20.157;09:11:20.157;0:32.428;0:56.678;0:59.114;206.1;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;32.428;56.678;59.114;20.085;20.085;12.343;32.428;21.748;54.176;34.930;1:29.106;28.498;1:57.604;30.616;2:28.220;
41;1;1;3:55.683;0;;1:43.831;0;1:09.843;0;1:02.009;0;83.6;3:55.683;08:58:55.683;1:43.831;1:09.843;1:02.009;150.4;Jenson Sofronas;0:01:11.652;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;103.831;69.843;62.009;1:27.367;1:27.367;16.464;1:43.831;26.581;2:10.412;43.262;2:53.674;31.053;3:24.727;30.956;3:55.683;
41;1;2;2:29.688;0;;32.964;0;57.447;0;59.277;0;131.6;6:25.371;09:01:25.371;0:32.964;0:57.447;0:59.277;211.8;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.964;57.447;59.277;20.631;20.631;12.333;32.964;22.473;55.437;34.974;1:30.411;28.638;1:59.049;30.639;2:29.688;
41;1;3;2:28.356;0;;32.255;2;57.054;2;59.047;0;132.8;8:53.727;09:03:53.727;0:32.255;0:57.054;0:59.047;212.6;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.255;57.054;59.047;20.058;20.058;12.197;32.255;22.439;54.694;34.615;1:29.309;28.677;1:57.986;30.370;2:28.356;
41;1;4;2:35.128;0;B;32.318;0;57.801;0;1:05.009;0;127.0;11:28.855;09:06:28.855;0:32.318;0:57.801;1:05.009;203.8;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.318;57.801;65.009;20.040;20.040;12.278;32.318;22.907;55.225;34.894;1:30.119;29.855;1:59.974;35.154;2:35.128;
41;1;5;2:52.457;0;;56.373;0;57.323;0;58.761;0;114.2;14:21.312;09:09:21.312;0:56.373;0:57.323;0:58.761;205.3;Jenson Sofronas;0:00:37.550;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;56.373;57.323;58.761;43.986;43.986;12.387;56.373;22.215;1:18.588;35.108;1:53.696;28.292;2:21.988;30.469;2:52.457;
41;1;6;2:28.118;2;;32.559;0;57.077;0;58.482;2;133.0;16:49.430;09:11:49.430;0:32.559;0:57.077;0:58.482;204.5;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;32.559;57.077;58.482;20.228;20.228;12.331;32.559;22.082;54.641;34.995;1:29.636;28.106;1:57.742;30.376;2:28.118;
46;1;1;2:39.636;0;;41.563;0;59.022;0;59.051;0;123.4;2:39.636;08:57:39.636;0:41.563;0:59.022;0:59.051;203.0;Lucas Weisenberg;0:00:12.137;Am;;Lucas Racing;Toyota Gazoo Racing;GF;41.563;59.022;59.051;28.251;28.251;13.312;41.563;23.618;1:05.181;35.404;1:40.585;28.550;2:09.135;30.501;2:39.636;
46;1;2;2:27.658;0;;32.279;0;56.729;0;58.650;0;133.4;5:07.294;09:00:07.294;0:32.279;0:56.729;0:58.650;206.9;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;32.279;56.729;58.650;20.075;20.075;12.204;32.279;21.896;54.175;34.833;1:29.008;28.378;1:57.386;30.272;2:27.658;
46;1;3;2:26.900;3;;32.144;2;56.434;0;58.322;2;134.1;7:34.194;09:02:34.194;0:32.144;0:56.434;0:58.322;208.5;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;32.144;56.434;58.322;19.966;19.966;12.178;32.144;21.688;53.832;34.746;1:28.578;28.023;1:56.601;30.299;2:26.900;
46;1;4;2:26.971;0;;32.371;0;56.224;2;58.376;0;134.0;10:01.165;09:05:01.165;0:32.371;0:56.224;0:58.376;208.5;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;32.371;56.224;58.376;20.032;20.032;12.339;32.371;21.587;53.958;34.637;1:28.595;28.061;1:56.656;30.315;2:26.971;
46;1;5;2:33.657;0;B;32.270;0;56.608;0;1:04.779;0;128.2;12:34.822;09:07:34.822;0:32.270;0:56.608;1:04.779;206.9;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;32.270;56.608;64.779;20.000;20.000;12.270;32.270;21.784;54.054;34.824;1:28.878;28.072;1:56.950;36.707;2:33.657;
47;1;1;2:42.721;0;;44.022;0;58.476;0;1:00.223;0;121.1;2:42.721;08:57:42.721;0:44.022;0:58.476;1:00.223;205.3;Ayden Kirk;0:00:14.862;Am;;TechSport;Toyota Gazoo Racing;GF;44.022;58.476;60.223;30.974;30.974;13.048;44.022;23.025;1:07.047;35.451;1:42.498;29.352;2:11.850;30.871;2:42.721;
47;1;2;2:29.384;0;;32.454;2;57.499;0;59.431;0;131.9;5:12.105;09:00:12.105;0:32.454;0:57.499;0:59.431;208.5;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;32.454;57.499;59.431;20.108;20.108;12.346;32.454;22.252;54.706;35.247;1:29.953;28.661;1:58.614;30.770;2:29.384;
47;1;3;2:29.431;0;;33.018;0;57.374;0;59.039;0;131.8;7:41.536;09:02:41.536;0:33.018;0:57.374;0:59.039;203.0;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;33.018;57.374;59.039;20.465;20.465;12.553;33.018;21.979;54.997;35.395;1:30.392;28.258;1:58.650;30.781;2:29.431;
47;1;4;2:28.887;2;;32.509;0;57.164;2;59.214;0;132.3;10:10.423;09:05:10.423;0:32.509;0:57.164;0:59.214;203.8;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;32.509;57.164;59.214;20.075;20.075;12.434;32.509;21.939;54.448;35.225;1:29.673;28.417;1:58.090;30.797;2:28.887;
47;1;5;2:29.293;0;;32.523;0;57.736;0;59.034;2;131.9;12:39.716;09:07:39.716;0:32.523;0:57.736;0:59.034;203.0;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;32.523;57.736;59.034;20.114;20.114;12.409;32.523;22.100;54.623;35.636;1:30.259;28.464;1:58.723;30.570;2:29.293;
47;1;6;2:29.576;0;;32.836;0;57.368;0;59.372;0;131.7;15:09.292;09:10:09.292;0:32.836;0:57.368;0:59.372;204.5;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;FF;32.836;57.368;59.372;20.356;20.356;12.480;32.836;21.977;54.813;35.391;1:30.204;28.465;1:58.669;30.907;2:29.576;
5;1;1;3:56.683;0;;1:46.539;0;1:08.279;0;1:01.865;0;83.2;3:56.683;08:58:56.683;1:46.539;1:08.279;1:01.865;156.5;Beltre Curtis;0:01:16.738;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;106.539;68.279;61.865;1:32.832;1:32.832;13.707;1:46.539;24.970;2:11.509;43.309;2:54.818;30.826;3:25.644;31.039;3:56.683;
5;1;2;2:29.670;0;;32.951;0;57.278;0;59.441;0;131.6;6:26.353;09:01:26.353;0:32.951;0:57.278;0:59.441;208.5;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.951;57.278;59.441;20.475;20.475;12.476;32.951;22.267;55.218;35.011;1:30.229;28.677;1:58.906;30.764;2:29.670;
5;1;3;2:29.002;2;;32.600;0;57.128;2;59.274;2;132.2;8:55.355;09:03:55.355;0:32.600;0:57.128;0:59.274;206.9;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.600;57.128;59.274;20.216;20.216;12.384;32.600;22.166;54.766;34.962;1:29.728;28.554;1:58.282;30.720;2:29.002;
5;1;4;2:33.870;0;;32.373;2;58.846;0;1:02.651;0;128.0;11:29.225;09:06:29.225;0:32.373;0:58.846;1:02.651;191.5;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.373;58.846;62.651;20.067;20.067;12.306;32.373;22.254;54.627;36.592;1:31.219;28.961;2:00.180;33.690;2:33.870;
5;1;5;2:29.905;0;;32.692;0;57.605;0;59.608;0;131.4;13:59.130;09:08:59.130;0:32.692;0:57.605;0:59.608;205.3;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.692;57.605;59.608;20.389;20.389;12.303;32.692;22.364;55.056;35.241;1:30.297;28.826;1:59.123;30.782;2:29.905;
5;1;6;2:53.017;0;B;32.641;0;1:00.351;0;1:20.025;0;113.9;16:52.147;09:11:52.147;0:32.641;1:00.351;1:20.025;131.7;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;32.641;60.351;80.025;20.307;20.307;12.334;32.641;22.748;55.389;37.603;1:32.992;33.593;2:06.585;46.432;2:53.017;
51;1;1;2:41.889;0;;41.351;0;1:00.315;0;1:00.223;0;121.7;2:41.889;08:57:41.889;0:41.351;1:00.315;1:00.223;196.4;Massimo Sunseri;0:00:11.755;Am;;BSI Racing;Toyota Gazoo Racing;GF;41.351;60.315;60.223;27.952;27.952;13.399;41.351;24.478;1:05.829;35.837;1:41.666;29.310;2:10.976;30.913;2:41.889;
51;1;2;2:29.838;0;;32.508;2;57.528;0;59.802;2;131.5;5:11.727;09:00:11.727;0:32.508;0:57.528;0:59.802;206.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;32.508;57.528;59.802;20.184;20.184;12.324;32.508;22.491;54.999;35.037;1:30.036;28.741;1:58.777;31.061;2:29.838;
51;1;3;2:37.072;0;B;33.795;0;57.493;2;1:05.784;0;125.4;7:48.799;09:02:48.799;0:33.795;0:57.493;1:05.784;207.7;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;33.795;57.493;65.784;21.085;21.085;12.710;33.795;22.262;56.057;35.231;1:31.288;28.944;2:00.232;36.840;2:37.072;
51;1;4;2:55.746;0;;57.441;0;57.842;0;1:00.463;0;112.1;10:44.545;09:05:44.545;0:57.441;0:57.842;1:00.463;203.0;Massimo Sunseri;0:00:37.799;Am;;BSI Racing;Toyota Gazoo Racing;GF;57.441;57.842;60.463;44.934;44.934;12.507;57.441;22.493;1:19.934;35.349;1:55.283;29.122;2:24.405;31.341;2:55.746;
51;1;5;2:32.606;0;;32.747;0;59.974;0;59.885;0;129.1;13:17.151;09:08:17.151;0:32.747;0:59.974;0:59.885;201.5;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;32.747;59.974;59.885;20.365;20.365;12.382;32.747;23.790;56.537;36.184;1:32.721;28.651;2:01.372;31.234;2:32.606;
51;1;6;2:31.531;2;;32.853;0;57.920;0;1:00.758;0;130.0;15:48.682;09:10:48.682;0:32.853;0:57.920;1:00.758;201.5;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FF;32.853;57.920;60.758;20.420;20.420;12.433;32.853;22.523;55.376;35.397;1:30.773;28.928;1:59.701;31.830;2:31.531;
55;1;1;2:36.778;0;;38.262;0;58.747;0;59.769;0;125.6;2:36.778;08:57:36.778;0:38.262;0:58.747;0:59.769;193.5;Spike Kohlbecker;0:00:09.244;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;38.262;58.747;59.769;25.366;25.366;12.896;38.262;22.920;1:01.182;35.827;1:37.009;28.985;2:05.994;30.784;2:36.778;
55;1;2;2:27.434;0;;32.412;0;56.482;2;58.540;0;133.6;5:04.212;09:00:04.212;0:32.412;0:56.482;0:58.540;206.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;32.412;56.482;58.540;20.025;20.025;12.387;32.412;21.759;54.171;34.723;1:28.894;28.277;1:57.171;30.263;2:27.434;
55;1;3;2:28.400;0;;32.467;0;57.021;0;58.912;0;132.7;7:32.612;09:02:32.612;0:32.467;0:57.021;0:58.912;187.5;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;32.467;57.021;58.912;20.131;20.131;12.336;32.467;21.978;54.445;35.043;1:29.488;28.500;1:57.988;30.412;2:28.400;
55;1;4;2:27.201;0;;32.307;0;56.575;0;58.319;0;133.8;9:59.813;09:04:59.813;0:32.307;0:56.575;0:58.319;206.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;32.307;56.575;58.319;19.990;19.990;12.317;32.307;21.981;54.288;34.594;1:28.882;28.095;1:56.977;30.224;2:27.201;
55;1;5;2:28.677;0;;32.364;0;57.204;0;59.109;0;132.5;12:28.490;09:07:28.490;0:32.364;0:57.204;0:59.109;188.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;32.364;57.204;59.109;20.036;20.036;12.328;32.364;22.164;54.528;35.040;1:29.568;28.510;1:58.078;30.599;2:28.677;
55;1;6;2:27.132;2;;32.237;2;56.652;0;58.243;3;133.9;14:55.622;09:09:55.622;0:32.237;0:56.652;0:58.243;206.9;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;32.237;56.652;58.243;19.957;19.957;12.280;32.237;21.888;54.125;34.764;1:28.889;27.955;1:56.844;30.288;2:27.132;
55;1;7;2:38.638;0;B;32.361;0;57.053;0;1:09.224;0;124.2;17:34.260;09:12:34.260;0:32.361;0:57.053;1:09.224;186.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;32.361;57.053;69.224;20.058;20.058;12.303;32.361;22.037;54.398;35.016;1:29.414;30.102;1:59.516;39.122;2:38.638;
57;1;1;3:40.329;0;;1:21.165;0;1:09.615;0;1:09.549;0;89.4;3:40.329;08:58:40.329;1:21.165;1:09.615;1:09.549;133.0;Jeff Curry;0:00:49.398;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;81.165;69.615;69.549;1:05.980;1:05.980;15.185;1:21.165;26.194;1:47.359;43.421;2:30.780;;;;3:40.329;
57;1;2;2:35.639;0;;33.883;0;59.341;0;1:02.415;0;126.6;6:15.968;09:01:15.968;0:33.883;0:59.341;1:02.415;200.7;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;33.883;59.341;62.415;;;;33.883;23.313;57.196;36.028;1:33.224;;;;2:35.639;
57;1;3;2:35.562;0;;33.574;0;59.714;0;1:02.274;0;126.6;8:51.530;09:03:51.530;0:33.574;0:59.714;1:02.274;200.0;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;33.574;59.714;62.274;21.581;21.581;11.993;33.574;;;;1:33.288;;;;2:35.562;
57;1;4;2:35.874;0;;33.580;0;59.800;0;1:02.494;0;126.4;11:27.404;09:06:27.404;0:33.580;0:59.800;1:02.494;207.7;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;33.580;59.800;62.494;;;;33.580;;;;1:33.380;;;;2:35.874;
57;1;5;2:33.253;0;;33.376;0;58.516;2;1:01.361;0;128.5;14:00.657;09:09:00.657;0:33.376;0:58.516;1:01.361;201.5;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;33.376;58.516;61.361;21.032;21.032;12.344;33.376;;;;1:31.892;;;;2:33.253;
57;1;6;2:33.130;2;;33.009;2;59.395;0;1:00.726;2;128.6;16:33.787;09:11:33.787;0:33.009;0:59.395;1:00.726;200.7;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;33.009;59.395;60.726;22.311;22.311;10.698;33.009;;;;1:32.404;;;;2:33.130;
7;1;1;3:51.185;0;;1:37.688;0;1:11.237;0;1:02.260;0;85.2;3:51.185;08:58:51.185;1:37.688;1:11.237;1:02.260;162.2;Jaxon Bell;0:01:02.740;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;97.688;71.237;62.260;1:20.010;1:20.010;17.678;1:37.688;28.114;2:05.802;43.123;2:48.925;31.418;3:20.343;30.842;3:51.185;
7;1;2;2:27.154;0;;32.303;0;56.458;0;58.393;2;133.9;6:18.339;09:01:18.339;0:32.303;0:56.458;0:58.393;204.5;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.303;56.458;58.393;20.039;20.039;12.264;32.303;21.722;54.025;34.736;1:28.761;28.148;1:56.909;30.245;2:27.154;
7;1;3;2:29.327;0;;32.239;2;57.524;0;59.564;0;131.9;8:47.666;09:03:47.666;0:32.239;0:57.524;0:59.564;205.3;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.239;57.524;59.564;20.043;20.043;12.196;32.239;22.379;54.618;35.145;1:29.763;28.500;1:58.263;31.064;2:29.327;
7;1;4;2:26.939;2;;32.339;0;56.141;3;58.459;0;134.1;11:14.605;09:06:14.605;0:32.339;0:56.141;0:58.459;205.3;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.339;56.141;58.459;20.001;20.001;12.338;32.339;21.481;53.820;34.660;1:28.480;28.159;1:56.639;30.300;2:26.939;
7;1;5;2:29.669;0;;33.242;0;56.862;0;59.565;0;131.6;13:44.274;09:08:44.274;0:33.242;0:56.862;0:59.565;188.8;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;33.242;56.862;59.565;20.826;20.826;12.416;33.242;21.963;55.205;34.899;1:30.104;29.196;1:59.300;30.369;2:29.669;
7;1;6;2:38.180;0;B;32.316;0;57.396;0;1:08.468;0;124.5;16:22.454;09:11:22.454;0:32.316;0:57.396;1:08.468;182.4;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;32.316;57.396;68.468;20.007;20.007;12.309;32.316;21.856;54.172;35.540;1:29.712;30.890;2:00.602;37.578;2:38.180;
71;1;1;3:07.825;0;;57.463;0;1:05.654;0;1:04.708;0;104.9;3:07.825;08:58:07.825;0:57.463;1:05.654;1:04.708;193.5;Christian Weir;0:00:23.936;Am;;TechSport;Toyota Gazoo Racing;GF;57.463;65.654;64.708;41.554;41.554;15.909;57.463;27.368;1:24.831;38.286;2:03.117;32.274;2:35.391;32.434;3:07.825;
71;1;2;2:35.177;0;;34.489;0;1:01.004;0;59.684;0;126.9;5:43.002;09:00:43.002;0:34.489;1:01.004;0:59.684;198.5;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;34.489;61.004;59.684;21.464;21.464;13.025;34.489;24.212;58.701;36.792;1:35.493;28.960;2:04.453;30.724;2:35.177;
71;1;3;2:29.376;2;;32.729;2;57.329;2;59.318;2;131.9;8:12.378;09:03:12.378;0:32.729;0:57.329;0:59.318;201.5;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;32.729;57.329;59.318;20.321;20.321;12.408;32.729;21.852;54.581;35.477;1:30.058;28.612;1:58.670;30.706;2:29.376;
71;1;4;3:02.002;0;B;35.863;0;1:10.970;0;1:15.169;0;108.2;11:14.380;09:06:14.380;0:35.863;1:10.970;1:15.169;150.8;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;35.863;70.970;75.169;22.060;22.060;13.803;35.863;28.329;1:04.192;42.641;1:46.833;33.531;2:20.364;41.638;3:02.002;
72;1;1;2:40.693;0;;42.754;0;58.681;0;59.258;0;122.6;2:40.693;08:57:40.693;0:42.754;0:58.681;0:59.258;204.5;Ethan Goulart;0:00:13.323;Am;;TechSport;Toyota Gazoo Racing;GF;42.754;58.681;59.258;29.595;29.595;13.159;42.754;23.268;1:06.022;35.413;1:41.435;28.746;2:10.181;30.512;2:40.693;
72;1;2;2:27.707;0;;32.235;0;56.742;0;58.730;0;133.4;5:08.400;09:00:08.400;0:32.235;0:56.742;0:58.730;206.9;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;32.235;56.742;58.730;19.959;19.959;12.276;32.235;21.888;54.123;34.854;1:28.977;28.335;1:57.312;30.395;2:27.707;
72;1;3;2:27.495;2;;32.163;2;56.605;0;58.727;0;133.6;7:35.895;09:02:35.895;0:32.163;0:56.605;0:58.727;207.7;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;32.163;56.605;58.727;19.852;19.852;12.311;32.163;21.976;54.139;34.629;1:28.768;28.251;1:57.019;30.476;2:27.495;
72;1;4;2:27.844;0;;32.172;0;57.020;0;58.652;2;133.2;10:03.739;09:05:03.739;0:32.172;0:57.020;0:58.652;206.9;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;32.172;57.020;58.652;19.864;19.864;12.308;32.172;21.887;54.059;35.133;1:29.192;28.284;1:57.476;30.368;2:27.844;
72;1;5;2:27.609;0;;32.204;0;56.463;2;58.942;0;133.4;12:31.348;09:07:31.348;0:32.204;0:56.463;0:58.942;208.5;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;32.204;56.463;58.942;19.931;19.931;12.273;32.204;21.832;54.036;34.631;1:28.667;28.399;1:57.066;30.543;2:27.609;
72;1;6;2:31.152;0;;32.288;0;56.714;0;1:02.150;0;130.3;15:02.500;09:10:02.500;0:32.288;0:56.714;1:02.150;206.9;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;FF;32.288;56.714;62.150;19.977;19.977;12.311;32.288;21.768;54.056;34.946;1:29.002;28.508;1:57.510;33.642;2:31.152;
73;1;1;3:15.364;0;;1:06.453;0;1:05.098;0;1:03.813;0;100.8;3:15.364;08:58:15.364;1:06.453;1:05.098;1:03.813;197.8;Mike Lamarra;0:00:34.607;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;66.453;65.098;63.813;51.941;51.941;14.512;1:06.453;27.044;1:33.497;38.054;2:11.551;31.225;2:42.776;32.588;3:15.364;
73;1;2;2:31.629;0;;33.280;0;58.381;0;59.968;0;129.9;5:46.993;09:00:46.993;0:33.280;0:58.381;0:59.968;202.2;Mike Lamarra;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;33.280;58.381;59.968;20.689;20.689;12.591;33.280;22.987;56.267;35.394;1:31.661;28.868;2:00.529;31.100;2:31.629;
73;1;3;2:38.563;0;;33.646;0;1:01.857;0;1:03.060;0;124.2;8:25.556;09:03:25.556;0:33.646;1:01.857;1:03.060;161.7;Mike Lamarra;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;33.646;61.857;63.060;20.608;20.608;13.038;33.646;23.039;56.685;38.818;1:35.503;31.818;2:07.321;31.242;2:38.563;
73;1;4;2:34.810;0;;32.824;0;59.849;0;1:02.137;0;127.2;11:00.366;09:06:00.366;0:32.824;0:59.849;1:02.137;197.1;Mike Lamarra;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;32.824;59.849;62.137;20.359;20.359;12.465;32.824;24.003;56.827;35.846;1:32.673;30.568;2:03.241;31.569;2:34.810;
73;1;5;2:30.506;2;;32.938;0;57.850;2;59.718;2;130.9;13:30.872;09:08:30.872;0:32.938;0:57.850;0:59.718;201.5;Mike Lamarra;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;32.938;57.850;59.718;20.421;20.421;12.517;32.938;22.195;55.133;35.655;1:30.788;28.919;1:59.707;30.799;2:30.506;
73;1;6;2:47.205;0;B;32.732;2;59.982;0;1:14.491;0;117.8;16:18.077;09:11:18.077;0:32.732;0:59.982;1:14.491;164.6;Mike Lamarra;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;FF;32.732;59.982;74.491;20.339;20.339;12.393;32.732;22.376;55.108;37.606;1:32.714;31.780;2:04.494;42.711;2:47.205;
78;1;1;3:52.551;0;;1:41.752;0;1:10.711;0;1:00.088;0;84.7;3:52.551;08:58:52.551;1:41.752;1:10.711;1:00.088;154.7;Ethan Ayars;0:01:07.634;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;101.752;70.711;60.088;1:23.975;1:23.975;17.777;1:41.752;27.040;2:08.792;43.671;2:52.463;29.661;3:22.124;30.427;3:52.551;
78;1;2;2:28.106;2;;32.375;2;56.959;2;58.772;2;133.0;6:20.657;09:01:20.657;0:32.375;0:56.959;0:58.772;203.8;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.375;56.959;58.772;20.070;20.070;12.305;32.375;21.955;54.330;35.004;1:29.334;28.341;1:57.675;30.431;2:28.106;
78;1;3;2:39.823;0;;34.581;0;57.107;0;1:08.135;0;123.3;9:00.480;09:04:00.480;0:34.581;0:57.107;1:08.135;204.5;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;34.581;57.107;68.135;20.468;20.468;14.113;34.581;22.106;56.687;35.001;1:31.688;29.798;2:01.486;38.337;2:39.823;
78;1;4;2:33.163;0;;32.436;0;56.973;0;1:03.754;0;128.6;11:33.643;09:06:33.643;0:32.436;0:56.973;1:03.754;202.2;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.436;56.973;63.754;20.135;20.135;12.301;32.436;21.805;54.241;35.168;1:29.409;28.445;1:57.854;35.309;2:33.163;
78;1;5;2:39.456;0;B;32.723;0;57.722;0;1:09.011;0;123.5;14:13.099;09:09:13.099;0:32.723;0:57.722;1:09.011;202.2;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.723;57.722;69.011;20.331;20.331;12.392;32.723;22.521;55.244;35.201;1:30.445;29.590;2:00.035;39.421;2:39.456;
8;1;1;3:35.993;0;;1:18.981;0;1:06.714;0;1:10.298;0;91.2;3:35.993;08:58:35.993;1:18.981;1:06.714;1:10.298;165.6;Tom Rudnai;0:00:45.895;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;78.981;66.714;70.298;1:03.243;1:03.243;15.738;1:18.981;26.847;1:45.828;39.867;2:25.695;33.589;2:59.284;36.709;3:35.993;
8;1;2;2:39.506;0;;35.015;0;1:01.490;0;1:03.001;0;123.5;6:15.499;09:01:15.499;0:35.015;1:01.490;1:03.001;200.0;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.015;61.490;63.001;21.637;21.637;13.378;35.015;24.823;59.838;36.667;1:36.505;30.736;2:07.241;32.265;2:39.506;
8;1;3;2:35.682;0;;33.449;0;1:00.117;0;1:02.116;2;126.5;8:51.181;09:03:51.181;0:33.449;1:00.117;1:02.116;202.2;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;33.449;60.117;62.116;20.823;20.823;12.626;33.449;23.378;56.827;36.739;1:33.566;29.751;2:03.317;32.365;2:35.682;
