NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
21;1;5;3:02.907;0;B;44.580;0;57.966;2;1:20.361;0;128.2;13:37.975;14:48:37.975;0:44.580;0:57.966;1:20.361;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;RF;44.580;57.966;80.361;18.891;18.891;25.689;44.580;28.475;1:13.055;29.491;1:42.546;26.975;2:09.521;53.386;3:02.907;
21;1;6;10:33.346;0;;8:43.605;0;58.238;0;51.503;0;37.0;24:11.321;14:59:11.321;8:43.605;0:58.238;0:51.503;212.2;Ford Koch;0:08:24.434;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;523.605;58.238;51.503;8:17.485;8:17.485;26.120;8:43.605;28.586;9:12.191;29.652;9:41.843;27.309;10:09.152;24.194;10:33.346;
21;1;7;2:34.046;0;;44.665;0;58.386;0;50.995;0;152.2;26:45.367;15:01:45.367;0:44.665;0:58.386;0:50.995;212.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.665;58.386;50.995;18.794;18.794;25.871;44.665;28.795;1:13.460;29.591;1:43.051;27.019;2:10.070;23.976;2:34.046;
21;1;8;2:39.103;0;;48.027;0;59.273;0;51.803;0;147.4;29:24.470;15:04:24.470;0:48.027;0:59.273;0:51.803;203.0;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;48.027;59.273;51.803;18.997;18.997;29.030;48.027;29.515;1:17.542;29.758;1:47.300;27.362;2:14.662;24.441;2:39.103;
21;1;9;2:34.722;0;;44.218;2;59.752;0;50.752;2;151.6;31:59.192;15:06:59.192;0:44.218;0:59.752;0:50.752;213.0;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;44.218;59.752;50.752;18.570;18.570;25.648;44.218;29.931;1:14.149;29.821;1:43.970;26.826;2:10.796;23.926;2:34.722;
22;1;1;2:53.765;0;;1:01.830;0;1:00.359;0;51.576;0;135.0;2:53.765;14:37:53.765;1:01.830;1:00.359;0:51.576;219.1;Jeremy Fletcher;0:00:11.392;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;61.830;60.359;51.576;31.024;31.024;30.806;1:01.830;29.829;1:31.659;30.530;2:02.189;27.779;2:29.968;23.797;2:53.765;
22;1;2;2:33.218;0;;44.402;0;57.952;0;50.864;0;153.1;5:26.983;14:40:26.983;0:44.402;0:57.952;0:50.864;210.1;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.402;57.952;50.864;18.648;18.648;25.754;44.402;28.480;1:12.882;29.472;1:42.354;27.303;2:09.657;23.561;2:33.218;
22;1;3;2:32.415;0;;44.351;0;57.732;0;50.332;0;153.9;7:59.398;14:42:59.398;0:44.351;0:57.732;0:50.332;217.3;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.351;57.732;50.332;18.628;18.628;25.723;44.351;28.400;1:12.751;29.332;1:42.083;26.765;2:08.848;23.567;2:32.415;
22;1;4;2:35.968;0;;44.192;0;1:01.109;0;50.667;0;150.4;10:35.366;14:45:35.366;0:44.192;1:01.109;0:50.667;212.2;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.192;61.109;50.667;18.497;18.497;25.695;44.192;29.171;1:13.363;31.938;1:45.301;27.044;2:12.345;23.623;2:35.968;
22;1;5;2:57.242;0;B;43.956;0;57.849;0;1:15.437;0;132.3;13:32.608;14:48:32.608;0:43.956;0:57.849;1:15.437;;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;RF;43.956;57.849;75.437;18.439;18.439;25.517;43.956;28.407;1:12.363;29.442;1:41.805;26.898;2:08.703;48.539;2:57.242;
22;1;6;10:45.331;0;;8:54.165;0;58.879;0;52.287;0;36.3;24:17.939;14:59:17.939;8:54.165;0:58.879;0:52.287;208.1;Jeremy Fletcher;0:08:29.890;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;534.165;58.879;52.287;8:26.263;8:26.263;27.902;8:54.165;28.558;9:22.723;30.321;9:53.044;28.341;10:21.385;23.946;10:45.331;
22;1;7;2:31.912;3;;44.075;0;57.653;3;50.184;2;154.4;26:49.851;15:01:49.851;0:44.075;0:57.653;0:50.184;218.2;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.075;57.653;50.184;18.470;18.470;25.605;44.075;28.284;1:12.359;29.369;1:41.728;26.720;2:08.448;23.464;2:31.912;
22;1;8;2:39.646;0;;43.880;2;58.534;0;57.232;0;146.9;29:29.497;15:04:29.497;0:43.880;0:58.534;0:57.232;211.4;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.880;58.534;57.232;18.324;18.324;25.556;43.880;28.556;1:12.436;29.978;1:42.414;29.936;2:12.350;27.296;2:39.646;
22;1;9;2:53.068;0;B;44.201;0;58.484;0;1:10.383;0;135.5;32:22.565;15:07:22.565;0:44.201;0:58.484;1:10.383;213.0;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;44.201;58.484;70.383;18.619;18.619;25.582;44.201;28.765;1:12.966;29.719;1:42.685;26.931;2:09.616;43.452;2:53.068;
31;1;1;2:58.823;0;;1:06.585;0;1:00.742;0;51.496;0;131.1;2:58.823;14:37:58.823;1:06.585;1:00.742;0:51.496;217.3;Jackson Tovo;0:00:23.357;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;66.585;60.742;51.496;40.344;40.344;26.241;1:06.585;30.829;1:37.414;29.913;2:07.327;27.001;2:34.328;24.495;2:58.823;
31;1;2;2:37.624;0;;46.259;0;1:00.495;0;50.870;0;148.8;5:36.447;14:40:36.447;0:46.259;1:00.495;0:50.870;211.4;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;46.259;60.495;50.870;18.755;18.755;27.504;46.259;29.829;1:16.088;30.666;1:46.754;27.041;2:13.795;23.829;2:37.624;
31;1;3;2:33.383;0;;44.289;2;58.435;0;50.659;0;152.9;8:09.830;14:43:09.830;0:44.289;0:58.435;0:50.659;213.0;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.289;58.435;50.659;18.689;18.689;25.600;44.289;28.770;1:13.059;29.665;1:42.724;26.906;2:09.630;23.753;2:33.383;
31;1;4;2:33.311;0;;44.318;0;58.269;0;50.724;0;153.0;10:43.141;14:45:43.141;0:44.318;0:58.269;0:50.724;210.1;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.318;58.269;50.724;18.625;18.625;25.693;44.318;28.471;1:12.789;29.798;1:42.587;26.873;2:09.460;23.851;2:33.311;
31;1;5;3:03.788;0;B;44.458;0;58.388;0;1:20.942;0;127.6;13:46.929;14:48:46.929;0:44.458;0:58.388;1:20.942;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;RF;44.458;58.388;80.942;18.696;18.696;25.762;44.458;28.658;1:13.116;29.730;1:42.846;29.638;2:12.484;51.304;3:03.788;
31;1;6;10:35.362;0;;8:46.568;0;58.284;0;50.510;2;36.9;24:22.291;14:59:22.291;8:46.568;0:58.284;0:50.510;214.3;Jackson Tovo;0:08:29.406;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;526.568;58.284;50.510;8:20.600;8:20.600;25.968;8:46.568;28.663;9:15.231;29.621;9:44.852;26.790;10:11.642;23.720;10:35.362;
31;1;7;2:37.672;0;;44.334;0;1:01.168;0;52.170;0;148.7;26:59.963;15:01:59.963;0:44.334;1:01.168;0:52.170;213.0;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.334;61.168;52.170;18.477;18.477;25.857;44.334;30.217;1:14.551;30.951;1:45.502;27.970;2:13.472;24.200;2:37.672;
31;1;8;2:33.243;2;;44.399;0;58.205;2;50.639;0;153.0;29:33.206;15:04:33.206;0:44.399;0:58.205;0:50.639;216.0;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.399;58.205;50.639;18.683;18.683;25.716;44.399;28.579;1:12.978;29.626;1:42.604;26.785;2:09.389;23.854;2:33.243;
31;1;9;2:33.507;0;;44.312;0;58.207;0;50.988;0;152.8;32:06.713;15:07:06.713;0:44.312;0:58.207;0:50.988;216.0;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;44.312;58.207;50.988;18.660;18.660;25.652;44.312;28.542;1:12.854;29.665;1:42.519;27.034;2:09.553;23.954;2:33.507;
41;1;1;2:51.045;0;;59.429;0;1:00.213;0;51.403;0;137.1;2:51.045;14:37:51.045;0:59.429;1:00.213;0:51.403;218.2;Jenson Sofronas;0:00:12.412;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;59.429;60.213;51.403;32.234;32.234;27.195;59.429;29.485;1:28.914;30.728;1:59.642;27.371;2:27.013;24.032;2:51.045;
41;1;2;2:34.762;0;;44.652;0;59.111;0;50.999;2;151.5;5:25.807;14:40:25.807;0:44.652;0:59.111;0:50.999;213.0;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.652;59.111;50.999;18.743;18.743;25.909;44.652;29.328;1:13.980;29.783;1:43.763;27.065;2:10.828;23.934;2:34.762;
41;1;3;2:34.165;2;;44.565;0;58.511;0;51.089;0;152.1;7:59.972;14:42:59.972;0:44.565;0:58.511;0:51.089;212.2;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.565;58.511;51.089;18.729;18.729;25.836;44.565;28.656;1:13.221;29.855;1:43.076;27.220;2:10.296;23.869;2:34.165;
41;1;4;2:34.235;0;;44.331;0;58.229;2;51.675;0;152.1;10:34.207;14:45:34.207;0:44.331;0:58.229;0:51.675;212.2;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.331;58.229;51.675;18.585;18.585;25.746;44.331;28.475;1:12.806;29.754;1:42.560;27.511;2:10.071;24.164;2:34.235;
41;1;5;3:00.332;0;B;44.311;2;58.532;0;1:17.489;0;130.1;13:34.539;14:48:34.539;0:44.311;0:58.532;1:17.489;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;RF;44.311;58.532;77.489;18.624;18.624;25.687;44.311;28.627;1:12.938;29.905;1:42.843;27.350;2:10.193;50.139;3:00.332;
41;1;6;10:38.674;0;;8:48.456;0;58.828;0;51.390;0;36.7;24:13.213;14:59:13.213;8:48.456;0:58.828;0:51.390;209.3;Jenson Sofronas;0:08:28.570;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;528.456;58.828;51.390;8:22.465;8:22.465;25.991;8:48.456;28.976;9:17.432;29.852;9:47.284;27.270;10:14.554;24.120;10:38.674;
41;1;7;2:34.455;0;;44.877;0;58.506;0;51.072;0;151.8;26:47.668;15:01:47.668;0:44.877;0:58.506;0:51.072;208.1;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.877;58.506;51.072;18.761;18.761;26.116;44.877;28.793;1:13.670;29.713;1:43.383;27.054;2:10.437;24.018;2:34.455;
41;1;8;2:35.816;0;;44.694;0;59.222;0;51.900;0;150.5;29:23.484;15:04:23.484;0:44.694;0:59.222;0:51.900;209.3;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.694;59.222;51.900;18.755;18.755;25.939;44.694;29.350;1:14.044;29.872;1:43.916;27.842;2:11.758;24.058;2:35.816;
41;1;9;2:35.327;0;;44.633;0;59.327;0;51.367;0;151.0;31:58.811;15:06:58.811;0:44.633;0:59.327;0:51.367;214.3;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;44.633;59.327;51.367;18.922;18.922;25.711;44.633;29.413;1:14.046;29.914;1:43.960;27.273;2:11.233;24.094;2:35.327;
46;1;1;2:50.590;0;;1:00.496;0;59.282;0;50.812;0;137.5;2:50.590;14:37:50.590;1:00.496;0:59.282;0:50.812;218.2;Lucas Weisenberg;0:00:15.204;Am;;Lucas Racing;Toyota Gazoo Racing;GF;60.496;59.282;50.812;33.167;33.167;27.329;1:00.496;28.735;1:29.231;30.547;1:59.778;27.057;2:26.835;23.755;2:50.590;
46;1;2;2:33.574;0;;44.645;0;58.207;0;50.722;0;152.7;5:24.164;14:40:24.164;0:44.645;0:58.207;0:50.722;214.3;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;44.645;58.207;50.722;18.678;18.678;25.967;44.645;28.614;1:13.259;29.593;1:42.852;26.717;2:09.569;24.005;2:33.574;
46;1;3;2:33.783;0;;44.455;0;58.330;0;50.998;0;152.5;7:57.947;14:42:57.947;0:44.455;0:58.330;0:50.998;214.3;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;44.455;58.330;50.998;18.825;18.825;25.630;44.455;28.644;1:13.099;29.686;1:42.785;27.083;2:09.868;23.915;2:33.783;
46;1;4;2:32.750;2;;44.141;0;58.173;0;50.436;2;153.5;10:30.697;14:45:30.697;0:44.141;0:58.173;0:50.436;215.1;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;44.141;58.173;50.436;18.526;18.526;25.615;44.141;28.601;1:12.742;29.572;1:42.314;26.742;2:09.056;23.694;2:32.750;
46;1;5;2:54.499;0;B;44.353;0;58.014;2;1:12.132;0;134.4;13:25.196;14:48:25.196;0:44.353;0:58.014;1:12.132;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;RF;44.353;58.014;72.132;18.572;18.572;25.781;44.353;28.484;1:12.837;29.530;1:42.367;26.716;2:09.083;45.416;2:54.499;
46;1;6;10:50.484;0;;8:59.489;0;1:00.213;0;50.782;0;36.1;24:15.680;14:59:15.680;8:59.489;1:00.213;0:50.782;212.2;Lucas Weisenberg;0:08:38.508;Am;;Lucas Racing;Toyota Gazoo Racing;GF;539.489;60.213;50.782;8:33.640;8:33.640;25.849;8:59.489;29.409;9:28.898;30.804;9:59.702;26.949;10:26.651;23.833;10:50.484;
46;1;7;2:32.923;0;;44.198;0;58.285;0;50.440;0;153.4;26:48.603;15:01:48.603;0:44.198;0:58.285;0:50.440;215.1;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;44.198;58.285;50.440;18.573;18.573;25.625;44.198;28.708;1:12.906;29.577;1:42.483;26.665;2:09.148;23.775;2:32.923;
46;1;8;2:52.687;0;B;43.977;2;58.569;0;1:10.141;0;135.8;29:41.290;15:04:41.290;0:43.977;0:58.569;1:10.141;216.0;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;43.977;58.569;70.141;18.431;18.431;25.546;43.977;28.958;1:12.935;29.611;1:42.546;27.251;2:09.797;42.890;2:52.687;
47;1;1;5:24.202;0;;3:08.386;0;1:22.078;0;53.738;0;72.3;5:24.202;14:40:24.202;3:08.386;1:22.078;0:53.738;217.3;Parker DeLong;0:02:05.183;Am;;TechSport;Toyota Gazoo Racing;GF;188.386;82.078;53.738;2:26.289;2:26.289;42.097;3:08.386;43.848;3:52.234;38.230;4:30.464;29.468;4:59.932;24.270;5:24.202;
47;1;2;2:34.176;0;;44.854;0;58.874;0;50.448;0;152.1;7:58.378;14:42:58.378;0:44.854;0:58.874;0:50.448;217.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;44.854;58.874;50.448;19.094;19.094;25.760;44.854;29.190;1:14.044;29.684;1:43.728;26.773;2:10.501;23.675;2:34.176;
47;1;3;2:33.757;0;;44.013;0;59.463;0;50.281;0;152.5;10:32.135;14:45:32.135;0:44.013;0:59.463;0:50.281;213.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;44.013;59.463;50.281;18.582;18.582;25.431;44.013;29.539;1:13.552;29.924;1:43.476;26.599;2:10.075;23.682;2:33.757;
47;1;4;2:55.958;0;B;43.962;2;58.428;2;1:13.568;0;133.3;13:28.093;14:48:28.093;0:43.962;0:58.428;1:13.568;;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;RF;43.962;58.428;73.568;18.458;18.458;25.504;43.962;28.823;1:12.785;29.605;1:42.390;26.616;2:09.006;46.952;2:55.958;
47;1;5;10:51.127;0;;9:01.303;0;58.705;0;51.119;0;36.0;24:19.220;14:59:19.220;9:01.303;0:58.705;0:51.119;217.3;Parker DeLong;0:08:41.068;Am;;TechSport;Toyota Gazoo Racing;GF;541.303;58.705;51.119;8:35.513;8:35.513;25.790;9:01.303;29.022;9:30.325;29.683;10:00.008;26.808;10:26.816;24.311;10:51.127;
47;1;6;2:32.848;2;;44.167;0;58.498;0;50.183;3;153.4;26:52.068;15:01:52.068;0:44.167;0:58.498;0:50.183;217.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;44.167;58.498;50.183;18.419;18.419;25.748;44.167;28.821;1:12.988;29.677;1:42.665;26.663;2:09.328;23.520;2:32.848;
47;1;7;2:37.247;0;;44.157;0;1:01.310;0;51.780;0;149.1;29:29.315;15:04:29.315;0:44.157;1:01.310;0:51.780;216.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;44.157;61.310;51.780;18.476;18.476;25.681;44.157;29.630;1:13.787;31.680;1:45.467;27.234;2:12.701;24.546;2:37.247;
47;1;8;2:34.139;0;;44.012;0;59.183;0;50.944;0;152.2;32:03.454;15:07:03.454;0:44.012;0:59.183;0:50.944;214.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;FF;44.012;59.183;50.944;18.502;18.502;25.510;44.012;29.290;1:13.302;29.893;1:43.195;26.830;2:10.025;24.114;2:34.139;
5;1;1;2:54.406;0;;57.863;0;1:03.635;0;52.908;0;134.5;2:54.406;14:37:54.406;0:57.863;1:03.635;0:52.908;218.2;Beltre Curtis;0:00:11.928;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;57.863;63.635;52.908;31.521;31.521;26.342;57.863;30.921;1:28.784;32.714;2:01.498;28.684;2:30.182;24.224;2:54.406;
5;1;2;2:35.828;0;;45.670;0;58.564;2;51.594;0;150.5;5:30.234;14:40:30.234;0:45.670;0:58.564;0:51.594;214.3;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.670;58.564;51.594;19.682;19.682;25.988;45.670;28.795;1:14.465;29.769;1:44.234;27.423;2:11.657;24.171;2:35.828;
5;1;3;2:34.672;0;;44.918;0;58.934;0;50.820;2;151.6;8:04.906;14:43:04.906;0:44.918;0:58.934;0:50.820;215.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.918;58.934;50.820;18.734;18.734;26.184;44.918;29.205;1:14.123;29.729;1:43.852;26.873;2:10.725;23.947;2:34.672;
5;1;4;2:34.052;2;;44.340;0;58.635;0;51.077;0;152.2;10:38.958;14:45:38.958;0:44.340;0:58.635;0:51.077;212.2;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.340;58.635;51.077;18.602;18.602;25.738;44.340;28.968;1:13.308;29.667;1:42.975;26.904;2:09.879;24.173;2:34.052;
51;1;1;2:46.925;0;;55.441;0;59.238;0;52.246;0;140.5;2:46.925;14:37:46.925;0:55.441;0:59.238;0:52.246;217.3;Massimo Sunseri;0:00:11.057;Am;;BSI Racing;Toyota Gazoo Racing;GF;55.441;59.238;52.246;28.921;28.921;26.520;55.441;29.012;1:24.453;30.226;1:54.679;27.778;2:22.457;24.468;2:46.925;
51;1;2;2:35.963;0;;45.473;0;58.784;0;51.706;0;150.4;5:22.888;14:40:22.888;0:45.473;0:58.784;0:51.706;206.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.473;58.784;51.706;19.125;19.125;26.348;45.473;28.968;1:14.441;29.816;1:44.257;27.508;2:11.765;24.198;2:35.963;
51;1;3;2:35.473;0;;45.429;0;58.493;0;51.551;0;150.8;7:58.361;14:42:58.361;0:45.429;0:58.493;0:51.551;211.4;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.429;58.493;51.551;19.174;19.174;26.255;45.429;28.740;1:14.169;29.753;1:43.922;27.142;2:11.064;24.409;2:35.473;
51;1;4;2:35.369;0;;44.934;0;58.921;0;51.514;0;150.9;10:33.730;14:45:33.730;0:44.934;0:58.921;0:51.514;212.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.934;58.921;51.514;19.194;19.194;25.740;44.934;28.873;1:13.807;30.048;1:43.855;27.429;2:11.284;24.085;2:35.369;
51;1;5;2:56.194;0;B;44.394;2;58.399;0;1:13.401;0;133.1;13:29.924;14:48:29.924;0:44.394;0:58.399;1:13.401;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;RF;44.394;58.399;73.401;18.618;18.618;25.776;44.394;28.759;1:13.153;29.640;1:42.793;26.985;2:09.778;46.416;2:56.194;
51;1;6;10:40.194;0;;8:49.786;0;59.111;0;51.297;2;36.6;24:10.118;14:59:10.118;8:49.786;0:59.111;0:51.297;210.1;Massimo Sunseri;0:08:28.810;Am;;BSI Racing;Toyota Gazoo Racing;GF;529.786;59.111;51.297;8:23.632;8:23.632;26.154;8:49.786;29.087;9:18.873;30.024;9:48.897;27.176;10:16.073;24.121;10:40.194;
51;1;7;2:35.156;0;;45.023;0;58.589;0;51.544;0;151.2;26:45.274;15:01:45.274;0:45.023;0:58.589;0:51.544;211.4;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.023;58.589;51.544;18.985;18.985;26.038;45.023;28.762;1:13.785;29.827;1:43.612;27.175;2:10.787;24.369;2:35.156;
51;1;8;2:35.265;0;;45.313;0;58.620;0;51.332;0;151.0;29:20.539;15:04:20.539;0:45.313;0:58.620;0:51.332;211.4;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.313;58.620;51.332;19.346;19.346;25.967;45.313;28.708;1:14.021;29.912;1:43.933;27.200;2:11.133;24.132;2:35.265;
51;1;9;2:34.874;2;;45.044;0;58.369;2;51.461;0;151.4;31:55.413;15:06:55.413;0:45.044;0:58.369;0:51.461;211.4;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FF;45.044;58.369;51.461;18.983;18.983;26.061;45.044;28.701;1:13.745;29.668;1:43.413;27.157;2:10.570;24.304;2:34.874;
55;1;1;2:57.672;0;;1:06.134;0;1:00.022;0;51.516;0;132.0;2:57.672;14:37:57.672;1:06.134;1:00.022;0:51.516;218.2;Spike Kohlbecker;0:00:22.825;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;66.134;60.022;51.516;39.930;39.930;26.204;1:06.134;30.144;1:36.278;29.878;2:06.156;27.438;2:33.594;24.078;2:57.672;
55;1;2;2:32.934;0;;44.344;0;57.956;0;50.634;0;153.4;5:30.606;14:40:30.606;0:44.344;0:57.956;0:50.634;214.3;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;44.344;57.956;50.634;18.679;18.679;25.665;44.344;28.361;1:12.705;29.595;1:42.300;26.985;2:09.285;23.649;2:32.934;
55;1;3;2:32.716;0;;44.352;0;57.944;0;50.420;0;153.6;8:03.322;14:43:03.322;0:44.352;0:57.944;0:50.420;217.3;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;44.352;57.944;50.420;18.499;18.499;25.853;44.352;28.283;1:12.635;29.661;1:42.296;26.875;2:09.171;23.545;2:32.716;
55;1;4;2:32.268;0;;44.131;2;57.899;0;50.238;2;154.0;10:35.590;14:45:35.590;0:44.131;0:57.899;0:50.238;214.3;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;44.131;57.899;50.238;18.538;18.538;25.593;44.131;28.414;1:12.545;29.485;1:42.030;26.824;2:08.854;23.414;2:32.268;
55;1;5;3:04.846;0;B;45.456;0;57.863;0;1:21.527;0;126.9;13:40.436;14:48:40.436;0:45.456;0:57.863;1:21.527;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;RF;45.456;57.863;81.527;18.847;18.847;26.609;45.456;28.380;1:13.836;29.483;1:43.319;27.110;2:10.429;54.417;3:04.846;
55;1;6;10:40.982;0;;8:51.961;0;58.159;0;50.862;0;36.6;24:21.418;14:59:21.418;8:51.961;0:58.159;0:50.862;217.3;Spike Kohlbecker;0:08:35.006;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;531.961;58.159;50.862;8:26.256;8:26.256;25.705;8:51.961;28.531;9:20.492;29.628;9:50.120;26.982;10:17.102;23.880;10:40.982;
55;1;7;2:32.201;2;;44.139;0;57.735;2;50.327;0;154.1;26:53.619;15:01:53.619;0:44.139;0:57.735;0:50.327;218.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;44.139;57.735;50.327;18.616;18.616;25.523;44.139;28.313;1:12.452;29.422;1:41.874;26.689;2:08.563;23.638;2:32.201;
55;1;8;2:35.297;0;;44.495;0;58.463;0;52.339;0;151.0;29:28.916;15:04:28.916;0:44.495;0:58.463;0:52.339;210.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;44.495;58.463;52.339;18.680;18.680;25.815;44.495;28.631;1:13.126;29.832;1:42.958;27.965;2:10.923;24.374;2:35.297;
55;1;9;2:56.338;0;B;44.131;0;58.831;0;1:13.376;0;133.0;32:25.254;15:07:25.254;0:44.131;0:58.831;1:13.376;212.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;44.131;58.831;73.376;18.580;18.580;25.551;44.131;28.296;1:12.427;30.535;1:42.962;28.365;2:11.327;45.011;2:56.338;
57;1;1;3:51.039;0;;1:50.906;0;1:03.815;0;56.318;0;101.5;3:51.039;14:38:51.039;1:50.906;1:03.815;0:56.318;207.3;Jeff Curry;0:01:03.564;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;110.906;63.815;56.318;1:22.670;1:22.670;28.236;1:50.906;31.797;2:22.703;32.018;2:54.721;29.901;3:24.622;26.417;3:51.039;
57;1;2;3:08.364;0;B;47.498;0;1:02.595;0;1:18.271;0;124.5;6:59.403;14:41:59.403;0:47.498;1:02.595;1:18.271;200.0;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;47.498;62.595;78.271;20.490;20.490;27.008;47.498;30.677;1:18.175;31.918;1:50.093;30.408;2:20.501;47.863;3:08.364;
