NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
21;1;6;2:39.782;0;B;43.799;2;50.926;0;1:05.057;0;135.6;20:46.692;14:05:46.692;0:43.799;0:50.926;1:05.057;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.799;50.926;65.057;17.679;17.679;26.120;43.799;28.743;1:12.542;22.183;1:34.725;33.072;2:07.797;31.985;2:39.782;
21;1;7;3:21.066;0;;1:37.273;0;51.196;0;52.597;0;107.8;24:07.758;14:09:07.758;1:37.273;0:51.196;0:52.597;;Ford Koch;0:01:08.362;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;97.273;51.196;52.597;1:10.809;1:10.809;26.464;1:37.273;28.955;2:06.228;22.241;2:28.469;33.175;3:01.644;19.422;3:21.066;
21;1;8;2:27.554;0;;44.022;0;51.027;0;52.505;0;146.8;26:35.312;14:11:35.312;0:44.022;0:51.027;0:52.505;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.022;51.027;52.505;17.924;17.924;26.098;44.022;28.725;1:12.747;22.302;1:35.049;33.028;2:08.077;19.477;2:27.554;
21;1;9;2:27.769;0;;44.440;0;50.939;0;52.390;2;146.6;29:03.081;14:14:03.081;0:44.440;0:50.939;0:52.390;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.440;50.939;52.390;18.077;18.077;26.363;44.440;28.742;1:13.182;22.197;1:35.379;33.010;2:08.389;19.380;2:27.769;
31;1;1;2:56.471;0;;1:11.729;0;51.574;0;53.168;0;122.8;2:56.471;13:47:56.471;1:11.729;0:51.574;0:53.168;;Jackson Tovo;0:00:29.630;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;71.729;51.574;53.168;44.888;44.888;26.841;1:11.729;29.177;1:40.906;22.397;2:03.303;33.672;2:36.975;19.496;2:56.471;
31;1;2;3:06.685;0;B;44.180;0;54.666;0;1:27.839;0;116.1;6:03.156;13:51:03.156;0:44.180;0:54.666;1:27.839;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;RF;44.180;54.666;87.839;17.741;17.741;26.439;44.180;31.504;1:15.684;23.162;1:38.846;37.229;2:16.075;50.610;3:06.685;
31;1;3;7:21.234;0;;5:36.970;0;51.714;0;52.550;2;49.1;13:24.390;13:58:24.390;5:36.970;0:51.714;0:52.550;;Jackson Tovo;0:05:08.254;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;336.970;51.714;52.550;5:10.801;5:10.801;26.169;5:36.970;29.162;6:06.132;22.552;6:28.684;33.169;7:01.853;19.381;7:21.234;
31;1;4;2:27.252;0;;43.842;0;50.766;2;52.644;0;147.2;15:51.642;14:00:51.642;0:43.842;0:50.766;0:52.644;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;43.842;50.766;52.644;17.734;17.734;26.108;43.842;28.660;1:12.502;22.106;1:34.608;33.088;2:07.696;19.556;2:27.252;
31;1;5;2:27.101;0;;43.556;0;50.846;0;52.699;0;147.3;18:18.743;14:03:18.743;0:43.556;0:50.846;0:52.699;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;43.556;50.846;52.699;17.570;17.570;25.986;43.556;28.759;1:12.315;22.087;1:34.402;33.119;2:07.521;19.580;2:27.101;
31;1;6;2:27.087;2;;43.517;2;50.898;0;52.672;0;147.3;20:45.830;14:05:45.830;0:43.517;0:50.898;0:52.672;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;43.517;50.898;52.672;17.544;17.544;25.973;43.517;28.789;1:12.306;22.109;1:34.415;33.196;2:07.611;19.476;2:27.087;
31;1;7;2:27.896;0;;43.634;0;51.469;0;52.793;0;146.5;23:13.726;14:08:13.726;0:43.634;0:51.469;0:52.793;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;43.634;51.469;52.793;17.773;17.773;25.861;43.634;29.327;1:12.961;22.142;1:35.103;33.248;2:08.351;19.545;2:27.896;
31;1;8;2:29.202;0;;44.581;0;51.928;0;52.693;0;145.2;25:42.928;14:10:42.928;0:44.581;0:51.928;0:52.693;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.581;51.928;52.693;17.810;17.810;26.771;44.581;29.864;1:14.445;22.064;1:36.509;33.120;2:09.629;19.573;2:29.202;
31;1;9;2:29.537;0;;45.227;0;51.645;0;52.665;0;144.9;28:12.465;14:13:12.465;0:45.227;0:51.645;0:52.665;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.227;51.645;52.665;17.720;17.720;27.507;45.227;29.070;1:14.297;22.575;1:36.872;33.169;2:10.041;19.496;2:29.537;
31;1;10;2:27.856;0;;43.729;0;51.296;0;52.831;0;146.5;30:40.321;14:15:40.321;0:43.729;0:51.296;0:52.831;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;43.729;51.296;52.831;17.589;17.589;26.140;43.729;28.964;1:12.693;22.332;1:35.025;33.307;2:08.332;19.524;2:27.856;
41;1;1;2:44.395;0;;1:00.152;0;50.842;0;53.401;0;131.8;2:44.395;13:47:44.395;1:00.152;0:50.842;0:53.401;;Jenson Sofronas;0:00:18.645;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;60.152;50.842;53.401;33.423;33.423;26.729;1:00.152;28.682;1:28.834;22.160;1:50.994;33.847;2:24.841;19.554;2:44.395;
41;1;2;2:57.221;0;B;44.270;0;52.560;0;1:20.391;0;122.3;5:41.616;13:50:41.616;0:44.270;0:52.560;1:20.391;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;RF;44.270;52.560;80.391;17.983;17.983;26.287;44.270;29.099;1:13.369;23.461;1:36.830;36.241;2:13.071;44.150;2:57.221;
41;1;3;7:31.385;0;;5:47.059;0;50.770;2;53.556;0;48.0;13:13.001;13:58:13.001;5:47.059;0:50.770;0:53.556;;Jenson Sofronas;0:05:18.944;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;347.059;50.770;53.556;5:21.000;5:21.000;26.059;5:47.059;28.565;6:15.624;22.205;6:37.829;33.894;7:11.723;19.662;7:31.385;
41;1;4;2:27.512;0;;43.956;0;50.963;0;52.593;0;146.9;15:40.513;14:00:40.513;0:43.956;0:50.963;0:52.593;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.956;50.963;52.593;17.788;17.788;26.168;43.956;28.672;1:12.628;22.291;1:34.919;33.238;2:08.157;19.355;2:27.512;
41;1;5;2:27.985;0;;43.789;2;51.063;0;53.133;0;146.4;18:08.498;14:03:08.498;0:43.789;0:51.063;0:53.133;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.789;51.063;53.133;17.647;17.647;26.142;43.789;28.593;1:12.382;22.470;1:34.852;33.689;2:08.541;19.444;2:27.985;
41;1;6;2:39.658;0;B;44.081;0;50.952;0;1:04.625;0;135.7;20:48.156;14:05:48.156;0:44.081;0:50.952;1:04.625;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.081;50.952;64.625;17.754;17.754;26.327;44.081;28.679;1:12.760;22.273;1:35.033;33.258;2:08.291;31.367;2:39.658;
41;1;7;3:05.446;0;;1:21.337;0;51.252;0;52.857;0;116.8;23:53.602;14:08:53.602;1:21.337;0:51.252;0:52.857;;Jenson Sofronas;0:00:52.530;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;81.337;51.252;52.857;54.921;54.921;26.416;1:21.337;28.910;1:50.247;22.342;2:12.589;33.337;2:45.926;19.520;3:05.446;
41;1;8;2:28.594;0;;45.223;0;50.924;0;52.447;2;145.8;26:22.196;14:11:22.196;0:45.223;0:50.924;0:52.447;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.223;50.924;52.447;17.848;17.848;27.375;45.223;28.774;1:13.997;22.150;1:36.147;33.054;2:09.201;19.393;2:28.594;
41;1;9;2:27.495;0;;44.064;0;50.825;0;52.606;0;146.9;28:49.691;14:13:49.691;0:44.064;0:50.825;0:52.606;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.064;50.825;52.606;17.750;17.750;26.314;44.064;28.599;1:12.663;22.226;1:34.889;33.178;2:08.067;19.428;2:27.495;
41;1;10;2:27.454;2;;43.886;0;50.956;0;52.612;0;146.9;31:17.145;14:16:17.145;0:43.886;0:50.956;0:52.612;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;43.886;50.956;52.612;17.729;17.729;26.157;43.886;28.781;1:12.667;22.175;1:34.842;33.086;2:07.928;19.526;2:27.454;
46;1;1;2:49.019;0;;1:05.258;0;51.498;0;52.263;0;128.2;2:49.019;13:47:49.019;1:05.258;0:51.498;0:52.263;;Lucas Weisenberg;0:00:23.543;Am;;Lucas Racing;Toyota Gazoo Racing;GF;65.258;51.498;52.263;38.373;38.373;26.885;1:05.258;29.293;1:34.551;22.205;1:56.756;32.965;2:29.721;19.298;2:49.019;
46;1;2;2:58.966;0;B;43.233;0;56.462;0;1:19.271;0;121.1;5:47.985;13:50:47.985;0:43.233;0:56.462;1:19.271;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;RF;43.233;56.462;79.271;17.484;17.484;25.749;43.233;31.573;1:14.806;24.889;1:39.695;37.051;2:16.746;42.220;2:58.966;
46;1;3;7:27.815;0;;5:45.354;0;50.493;2;51.968;3;48.4;13:15.800;13:58:15.800;5:45.354;0:50.493;0:51.968;;Lucas Weisenberg;0:05:17.586;Am;;Lucas Racing;Toyota Gazoo Racing;GF;345.354;50.493;51.968;5:19.496;5:19.496;25.858;5:45.354;28.473;6:13.827;22.020;6:35.847;32.660;7:08.507;19.308;7:27.815;
46;1;4;2:26.384;2;;43.434;0;50.697;0;52.253;0;148.0;15:42.184;14:00:42.184;0:43.434;0:50.697;0:52.253;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;43.434;50.697;52.253;17.379;17.379;26.055;43.434;28.660;1:12.094;22.037;1:34.131;33.080;2:07.211;19.173;2:26.384;
46;1;5;2:26.447;0;;43.314;0;50.600;0;52.533;0;148.0;18:08.631;14:03:08.631;0:43.314;0:50.600;0:52.533;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;43.314;50.600;52.533;17.467;17.467;25.847;43.314;28.568;1:11.882;22.032;1:33.914;33.109;2:07.023;19.424;2:26.447;
46;1;6;2:26.581;0;;43.538;0;50.756;0;52.287;0;147.8;20:35.212;14:05:35.212;0:43.538;0:50.756;0:52.287;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;43.538;50.756;52.287;17.665;17.665;25.873;43.538;28.698;1:12.236;22.058;1:34.294;32.847;2:07.141;19.440;2:26.581;
46;1;7;2:26.739;0;;43.287;2;50.878;0;52.574;0;147.7;23:01.951;14:08:01.951;0:43.287;0:50.878;0:52.574;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;43.287;50.878;52.574;17.636;17.636;25.651;43.287;28.829;1:12.116;22.049;1:34.165;33.177;2:07.342;19.397;2:26.739;
46;1;8;2:30.523;0;;46.251;0;51.923;0;52.349;0;144.0;25:32.474;14:10:32.474;0:46.251;0:51.923;0:52.349;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;46.251;51.923;52.349;18.761;18.761;27.490;46.251;29.943;1:16.194;21.980;1:38.174;32.907;2:11.081;19.442;2:30.523;
46;1;9;2:30.330;0;;43.924;0;53.825;0;52.581;0;144.1;28:02.804;14:13:02.804;0:43.924;0:53.825;0:52.581;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;43.924;53.825;52.581;17.576;17.576;26.348;43.924;31.715;1:15.639;22.110;1:37.749;32.988;2:10.737;19.593;2:30.330;
46;1;10;2:43.238;0;B;43.444;0;52.276;0;1:07.518;0;132.7;30:46.042;14:15:46.042;0:43.444;0:52.276;1:07.518;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;FF;43.444;52.276;67.518;17.549;17.549;25.895;43.444;28.778;1:12.222;23.498;1:35.720;34.633;2:10.353;32.885;2:43.238;
47;1;1;2:54.079;0;;1:08.318;0;51.210;0;54.551;0;124.5;2:54.079;13:47:54.079;1:08.318;0:51.210;0:54.551;;Ayden Kirk;0:00:26.650;Am;;TechSport;Toyota Gazoo Racing;GF;68.318;51.210;54.551;41.573;41.573;26.745;1:08.318;28.992;1:37.310;22.218;1:59.528;33.736;2:33.264;20.815;2:54.079;
47;1;2;3:05.977;0;B;45.630;0;54.147;0;1:26.200;0;116.5;6:00.056;13:51:00.056;0:45.630;0:54.147;1:26.200;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;RF;45.630;54.147;86.200;18.979;18.979;26.651;45.630;30.735;1:16.365;23.412;1:39.777;37.579;2:17.356;48.621;3:05.977;
47;1;3;7:21.851;0;;5:37.148;0;51.718;0;52.985;0;49.0;13:21.907;13:58:21.907;5:37.148;0:51.718;0:52.985;;Ayden Kirk;0:05:08.312;Am;;TechSport;Toyota Gazoo Racing;GF;337.148;51.718;52.985;5:10.195;5:10.195;26.953;5:37.148;29.462;6:06.610;22.256;6:28.866;33.476;7:02.342;19.509;7:21.851;
47;1;4;2:27.602;2;;44.160;0;50.823;0;52.619;2;146.8;15:49.509;14:00:49.509;0:44.160;0:50.823;0:52.619;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;44.160;50.823;52.619;17.782;17.782;26.378;44.160;28.617;1:12.777;22.206;1:34.983;33.176;2:08.159;19.443;2:27.602;
47;1;5;2:28.244;0;;44.816;0;50.742;2;52.686;0;146.2;18:17.753;14:03:17.753;0:44.816;0:50.742;0:52.686;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;44.816;50.742;52.686;18.131;18.131;26.685;44.816;28.656;1:13.472;22.086;1:35.558;33.041;2:08.599;19.645;2:28.244;
47;1;6;2:28.405;0;;44.348;0;51.354;0;52.703;0;146.0;20:46.158;14:05:46.158;0:44.348;0:51.354;0:52.703;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;44.348;51.354;52.703;17.878;17.878;26.470;44.348;29.260;1:13.608;22.094;1:35.702;33.125;2:08.827;19.578;2:28.405;
47;1;7;2:27.887;0;;44.119;2;51.099;0;52.669;0;146.5;23:14.045;14:08:14.045;0:44.119;0:51.099;0:52.669;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;44.119;51.099;52.669;17.904;17.904;26.215;44.119;28.899;1:13.018;22.200;1:35.218;33.201;2:08.419;19.468;2:27.887;
47;1;8;2:28.401;0;;44.374;0;51.249;0;52.778;0;146.0;25:42.446;14:10:42.446;0:44.374;0:51.249;0:52.778;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;44.374;51.249;52.778;17.809;17.809;26.565;44.374;28.962;1:13.336;22.287;1:35.623;33.246;2:08.869;19.532;2:28.401;
47;1;9;2:28.932;0;;44.504;0;51.298;0;53.130;0;145.5;28:11.378;14:13:11.378;0:44.504;0:51.298;0:53.130;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;44.504;51.298;53.130;17.865;17.865;26.639;44.504;28.864;1:13.368;22.434;1:35.802;33.452;2:09.254;19.678;2:28.932;
47;1;10;2:41.601;0;B;44.848;0;51.485;0;1:05.268;0;134.1;30:52.979;14:15:52.979;0:44.848;0:51.485;1:05.268;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;FF;44.848;51.485;65.268;17.824;17.824;27.024;44.848;29.276;1:14.124;22.209;1:36.333;34.055;2:10.388;31.213;2:41.601;
5;1;1;2:45.783;0;;1:01.042;0;51.468;0;53.273;0;130.7;2:45.783;13:47:45.783;1:01.042;0:51.468;0:53.273;;Beltre Curtis;0:00:19.420;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;61.042;51.468;53.273;34.430;34.430;26.612;1:01.042;29.165;1:30.207;22.303;1:52.510;33.156;2:25.666;20.117;2:45.783;
5;1;2;2:57.343;0;B;44.279;0;53.342;0;1:19.722;0;122.2;5:43.126;13:50:43.126;0:44.279;0:53.342;1:19.722;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;RF;44.279;53.342;79.722;17.755;17.755;26.524;44.279;30.366;1:14.645;22.976;1:37.621;35.342;2:12.963;44.380;2:57.343;
5;1;3;7:30.483;0;;5:46.366;0;51.001;0;53.116;0;48.1;13:13.609;13:58:13.609;5:46.366;0:51.001;0:53.116;;Beltre Curtis;0:05:18.102;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;346.366;51.001;53.116;5:20.149;5:20.149;26.217;5:46.366;28.813;6:15.179;22.188;6:37.367;33.564;7:10.931;19.552;7:30.483;
5;1;4;2:27.188;2;;43.878;0;50.862;2;52.448;2;147.2;15:40.797;14:00:40.797;0:43.878;0:50.862;0:52.448;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.878;50.862;52.448;17.686;17.686;26.192;43.878;28.684;1:12.562;22.178;1:34.740;32.997;2:07.737;19.451;2:27.188;
5;1;5;2:30.778;0;;45.906;0;52.045;0;52.827;0;143.7;18:11.575;14:03:11.575;0:45.906;0:52.045;0:52.827;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.906;52.045;52.827;17.680;17.680;28.226;45.906;29.831;1:15.737;22.214;1:37.951;33.039;2:10.990;19.788;2:30.778;
5;1;6;2:28.891;0;;44.265;0;51.668;0;52.958;0;145.5;20:40.466;14:05:40.466;0:44.265;0:51.668;0:52.958;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.265;51.668;52.958;18.049;18.049;26.216;44.265;29.475;1:13.740;22.193;1:35.933;32.927;2:08.860;20.031;2:28.891;
5;1;7;2:27.535;0;;43.854;2;51.066;0;52.615;0;146.9;23:08.001;14:08:08.001;0:43.854;0:51.066;0:52.615;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.854;51.066;52.615;17.717;17.717;26.137;43.854;28.994;1:12.848;22.072;1:34.920;32.959;2:07.879;19.656;2:27.535;
5;1;8;3:08.929;0;;1:24.081;0;52.093;0;52.755;0;114.7;26:16.930;14:11:16.930;1:24.081;0:52.093;0:52.755;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;84.081;52.093;52.755;17.657;17.657;1:06.424;1:24.081;29.779;1:53.860;22.314;2:16.174;33.067;2:49.241;19.688;3:08.929;
5;1;9;2:27.909;0;;44.115;0;51.177;0;52.617;0;146.5;28:44.839;14:13:44.839;0:44.115;0:51.177;0:52.617;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.115;51.177;52.617;17.749;17.749;26.366;44.115;29.040;1:13.155;22.137;1:35.292;33.091;2:08.383;19.526;2:27.909;
5;1;10;2:27.878;0;;43.994;0;51.290;0;52.594;0;146.5;31:12.717;14:16:12.717;0:43.994;0:51.290;0:52.594;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;43.994;51.290;52.594;17.497;17.497;26.497;43.994;29.358;1:13.352;21.932;1:35.284;33.166;2:08.450;19.428;2:27.878;
51;1;1;2:51.624;0;;1:05.164;0;52.432;0;54.028;0;126.3;2:51.624;13:47:51.624;1:05.164;0:52.432;0:54.028;;Massimo Sunseri;0:00:22.658;Am;;BSI Racing;Toyota Gazoo Racing;GF;65.164;52.432;54.028;37.936;37.936;27.228;1:05.164;29.932;1:35.096;22.500;1:57.596;33.461;2:31.057;20.567;2:51.624;
51;1;2;3:04.225;0;B;44.248;0;56.311;0;1:23.666;0;117.6;5:55.849;13:50:55.849;0:44.248;0:56.311;1:23.666;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;RF;44.248;56.311;83.666;17.782;17.782;26.466;44.248;32.599;1:16.847;23.712;1:40.559;37.792;2:18.351;45.874;3:04.225;
51;1;3;7:31.759;0;;5:44.005;0;51.583;0;56.171;0;48.0;13:27.608;13:58:27.608;5:44.005;0:51.583;0:56.171;;Massimo Sunseri;0:05:15.575;Am;;BSI Racing;Toyota Gazoo Racing;GF;344.005;51.583;56.171;5:17.656;5:17.656;26.349;5:44.005;29.150;6:13.155;22.433;6:35.588;36.275;7:11.863;19.896;7:31.759;
51;1;4;2:28.446;2;;44.228;0;51.325;2;52.893;0;146.0;15:56.054;14:00:56.054;0:44.228;0:51.325;0:52.893;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.228;51.325;52.893;17.839;17.839;26.389;44.228;29.259;1:13.487;22.066;1:35.553;33.414;2:08.967;19.479;2:28.446;
51;1;5;2:29.218;0;;44.441;0;51.697;0;53.080;0;145.2;18:25.272;14:03:25.272;0:44.441;0:51.697;0:53.080;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.441;51.697;53.080;17.790;17.790;26.651;44.441;29.549;1:13.990;22.148;1:36.138;33.497;2:09.635;19.583;2:29.218;
51;1;6;2:29.279;0;;44.468;0;51.583;0;53.228;0;145.2;20:54.551;14:05:54.551;0:44.468;0:51.583;0:53.228;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.468;51.583;53.228;17.984;17.984;26.484;44.468;29.351;1:13.819;22.232;1:36.051;33.543;2:09.594;19.685;2:29.279;
51;1;7;2:29.826;0;;44.411;0;51.749;0;53.666;0;144.6;23:24.377;14:08:24.377;0:44.411;0:51.749;0:53.666;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.411;51.749;53.666;17.870;17.870;26.541;44.411;29.548;1:13.959;22.201;1:36.160;33.885;2:10.045;19.781;2:29.826;
51;1;8;2:28.593;0;;44.367;0;51.476;0;52.750;2;145.8;25:52.970;14:10:52.970;0:44.367;0:51.476;0:52.750;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.367;51.476;52.750;17.874;17.874;26.493;44.367;29.494;1:13.861;21.982;1:35.843;33.253;2:09.096;19.497;2:28.593;
51;1;9;2:30.773;0;;45.599;0;52.137;0;53.037;0;143.7;28:23.743;14:13:23.743;0:45.599;0:52.137;0:53.037;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.599;52.137;53.037;18.475;18.475;27.124;45.599;29.790;1:15.389;22.347;1:37.736;33.424;2:11.160;19.613;2:30.773;
51;1;10;2:29.115;0;;44.187;2;51.899;0;53.029;0;145.3;30:52.858;14:15:52.858;0:44.187;0:51.899;0:53.029;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FF;44.187;51.899;53.029;17.912;17.912;26.275;44.187;29.671;1:13.858;22.228;1:36.086;33.484;2:09.570;19.545;2:29.115;
55;1;1;2:50.686;0;;1:03.652;0;54.196;0;52.838;0;126.9;2:50.686;13:47:50.686;1:03.652;0:54.196;0:52.838;;Spike Kohlbecker;0:00:21.270;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;63.652;54.196;52.838;36.486;36.486;27.166;1:03.652;30.579;1:34.231;23.617;1:57.848;33.325;2:31.173;19.513;2:50.686;
55;1;2;3:01.139;0;B;43.661;0;56.530;0;1:20.948;0;119.6;5:51.825;13:50:51.825;0:43.661;0:56.530;1:20.948;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;RF;43.661;56.530;80.948;17.664;17.664;25.997;43.661;32.534;1:16.195;23.996;1:40.191;37.823;2:18.014;43.125;3:01.139;
55;1;3;7:25.084;0;;5:39.954;0;50.861;0;54.269;0;48.7;13:16.909;13:58:16.909;5:39.954;0:50.861;0:54.269;;Spike Kohlbecker;0:05:11.715;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;339.954;50.861;54.269;5:14.221;5:14.221;25.733;5:39.954;28.732;6:08.686;22.129;6:30.815;34.324;7:05.139;19.945;7:25.084;
55;1;4;2:26.582;0;;43.527;0;50.632;0;52.423;0;147.8;15:43.491;14:00:43.491;0:43.527;0:50.632;0:52.423;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.527;50.632;52.423;17.631;17.631;25.896;43.527;28.606;1:12.133;22.026;1:34.159;32.890;2:07.049;19.533;2:26.582;
55;1;5;2:26.367;0;;43.399;2;50.740;0;52.228;2;148.0;18:09.858;14:03:09.858;0:43.399;0:50.740;0:52.228;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.399;50.740;52.228;17.583;17.583;25.816;43.399;28.700;1:12.099;22.040;1:34.139;32.584;2:06.723;19.644;2:26.367;
55;1;6;2:26.836;0;;43.719;0;50.465;0;52.652;0;147.6;20:36.694;14:05:36.694;0:43.719;0:50.465;0:52.652;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.719;50.465;52.652;17.687;17.687;26.032;43.719;28.493;1:12.212;21.972;1:34.184;32.860;2:07.044;19.792;2:26.836;
55;1;7;2:26.400;0;;43.542;0;50.517;0;52.341;0;148.0;23:03.094;14:08:03.094;0:43.542;0:50.517;0:52.341;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.542;50.517;52.341;17.769;17.769;25.773;43.542;28.466;1:12.008;22.051;1:34.059;32.827;2:06.886;19.514;2:26.400;
55;1;8;2:37.965;0;B;44.143;0;50.869;0;1:02.953;0;137.2;25:41.059;14:10:41.059;0:44.143;0:50.869;1:02.953;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;44.143;50.869;62.953;17.951;17.951;26.192;44.143;28.731;1:12.874;22.138;1:35.012;32.980;2:07.992;29.973;2:37.965;
55;1;9;3:32.979;0;;1:49.877;0;50.702;0;52.400;0;101.7;29:14.038;14:14:14.038;1:49.877;0:50.702;0:52.400;;Spike Kohlbecker;0:01:21.418;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;109.877;50.702;52.400;1:23.915;1:23.915;25.962;1:49.877;28.667;2:18.544;22.035;2:40.579;32.900;3:13.479;19.500;3:32.979;
55;1;10;2:26.261;2;;43.584;0;50.429;2;52.248;0;148.1;31:40.299;14:16:40.299;0:43.584;0:50.429;0:52.248;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;43.584;50.429;52.248;17.619;17.619;25.965;43.584;28.435;1:12.019;21.994;1:34.013;32.754;2:06.767;19.494;2:26.261;
