NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
47;1;5;2:26.153;0;;43.642;0;50.624;0;51.887;2;148.3;12:44.138;08:42:44.138;0:43.642;0:50.624;0:51.887;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;43.642;50.624;51.887;17.711;17.711;25.931;43.642;28.772;1:12.414;21.852;1:34.266;32.551;2:06.817;19.336;2:26.153;
47;1;6;2:26.295;0;;43.490;0;50.738;0;52.067;0;148.1;15:10.433;08:45:10.433;0:43.490;0:50.738;0:52.067;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;FF;43.490;50.738;52.067;17.481;17.481;26.009;43.490;28.599;1:12.089;22.139;1:34.228;32.791;2:07.019;19.276;2:26.295;
5;1;1;2:46.114;0;;1:01.680;0;51.853;0;52.581;0;130.4;2:46.114;08:32:46.114;1:01.680;0:51.853;0:52.581;;Beltre Curtis;0:00:18.896;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;61.680;51.853;52.581;34.189;34.189;27.491;1:01.680;29.602;1:31.282;22.251;1:53.533;32.694;2:26.227;19.887;2:46.114;
5;1;2;2:29.792;0;;43.679;0;54.148;0;51.965;0;144.7;5:15.906;08:35:15.906;0:43.679;0:54.148;0:51.965;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.679;54.148;51.965;17.710;17.710;25.969;43.679;32.106;1:15.785;22.042;1:37.827;32.485;2:10.312;19.480;2:29.792;
5;1;3;2:25.540;2;;43.347;0;50.301;2;51.892;2;148.9;7:41.446;08:37:41.446;0:43.347;0:50.301;0:51.892;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.347;50.301;51.892;17.507;17.507;25.840;43.347;28.364;1:11.711;21.937;1:33.648;32.635;2:06.283;19.257;2:25.540;
5;1;4;2:25.709;0;;43.166;2;50.509;0;52.034;0;148.7;10:07.155;08:40:07.155;0:43.166;0:50.509;0:52.034;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.166;50.509;52.034;17.431;17.431;25.735;43.166;28.545;1:11.711;21.964;1:33.675;32.646;2:06.321;19.388;2:25.709;
5;1;5;2:30.529;0;;43.356;0;52.144;0;55.029;0;143.9;12:37.684;08:42:37.684;0:43.356;0:52.144;0:55.029;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.356;52.144;55.029;17.533;17.533;25.823;43.356;29.252;1:12.608;22.892;1:35.500;35.209;2:10.709;19.820;2:30.529;
5;1;6;2:26.685;0;;43.845;0;50.372;0;52.468;0;147.7;15:04.369;08:45:04.369;0:43.845;0:50.372;0:52.468;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;43.845;50.372;52.468;17.980;17.980;25.865;43.845;28.469;1:12.314;21.903;1:34.217;32.733;2:06.950;19.735;2:26.685;
51;1;1;2:54.803;0;;1:07.376;0;53.401;0;54.026;0;124.0;2:54.803;08:32:54.803;1:07.376;0:53.401;0:54.026;;Massimo Sunseri;0:00:23.443;Am;;BSI Racing;Toyota Gazoo Racing;GF;67.376;53.401;54.026;38.788;38.788;28.588;1:07.376;31.113;1:38.489;22.288;2:00.777;33.419;2:34.196;20.607;2:54.803;
51;1;2;2:26.914;0;;43.953;0;50.910;2;52.051;0;147.5;5:21.717;08:35:21.717;0:43.953;0:50.910;0:52.051;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;43.953;50.910;52.051;17.741;17.741;26.212;43.953;29.070;1:13.023;21.840;1:34.863;32.692;2:07.555;19.359;2:26.914;
51;1;3;2:27.714;0;;43.876;0;51.485;0;52.353;0;146.7;7:49.431;08:37:49.431;0:43.876;0:51.485;0:52.353;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;43.876;51.485;52.353;17.858;17.858;26.018;43.876;29.538;1:13.414;21.947;1:35.361;32.980;2:08.341;19.373;2:27.714;
51;1;4;2:27.891;0;;44.210;0;51.232;0;52.449;0;146.5;10:17.322;08:40:17.322;0:44.210;0:51.232;0:52.449;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.210;51.232;52.449;17.968;17.968;26.242;44.210;29.306;1:13.516;21.926;1:35.442;32.799;2:08.241;19.650;2:27.891;
51;1;5;2:27.961;0;;44.913;0;50.919;0;52.129;0;146.4;12:45.283;08:42:45.283;0:44.913;0:50.919;0:52.129;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.913;50.919;52.129;18.588;18.588;26.325;44.913;29.091;1:14.004;21.828;1:35.832;32.832;2:08.664;19.297;2:27.961;
51;1;6;2:26.682;2;;43.590;2;51.127;0;51.965;2;147.7;15:11.965;08:45:11.965;0:43.590;0:51.127;0:51.965;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FF;43.590;51.127;51.965;17.722;17.722;25.868;43.590;29.121;1:12.711;22.006;1:34.717;32.627;2:07.344;19.338;2:26.682;
55;1;1;2:53.131;0;;1:05.045;0;53.713;0;54.373;0;125.2;2:53.131;08:32:53.131;1:05.045;0:53.713;0:54.373;;Spike Kohlbecker;0:00:21.775;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;65.045;53.713;54.373;37.056;37.056;27.989;1:05.045;30.918;1:35.963;22.795;1:58.758;34.430;2:33.188;19.943;2:53.131;
55;1;2;2:25.425;0;;43.365;0;50.419;0;51.641;0;149.0;5:18.556;08:35:18.556;0:43.365;0:50.419;0:51.641;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.365;50.419;51.641;17.681;17.681;25.684;43.365;28.390;1:11.755;22.029;1:33.784;32.372;2:06.156;19.269;2:25.425;
55;1;3;2:25.093;0;;43.394;0;50.216;0;51.483;2;149.3;7:43.649;08:37:43.649;0:43.394;0:50.216;0:51.483;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.394;50.216;51.483;17.645;17.645;25.749;43.394;28.356;1:11.750;21.860;1:33.610;32.334;2:05.944;19.149;2:25.093;
55;1;4;2:24.911;2;;43.228;0;50.114;2;51.569;0;149.5;10:08.560;08:40:08.560;0:43.228;0:50.114;0:51.569;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.228;50.114;51.569;17.563;17.563;25.665;43.228;28.293;1:11.521;21.821;1:33.342;32.413;2:05.755;19.156;2:24.911;
55;1;5;2:30.578;0;;43.282;0;52.637;0;54.659;0;143.9;12:39.138;08:42:39.138;0:43.282;0:52.637;0:54.659;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.282;52.637;54.659;17.589;17.589;25.693;43.282;29.237;1:12.519;23.400;1:35.919;34.601;2:10.520;20.058;2:30.578;
55;1;6;2:24.976;0;;43.219;2;50.138;0;51.619;0;149.5;15:04.114;08:45:04.114;0:43.219;0:50.138;0:51.619;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;43.219;50.138;51.619;17.535;17.535;25.684;43.219;28.230;1:11.449;21.908;1:33.357;32.237;2:05.594;19.382;2:24.976;
7;1;1;2:41.734;0;;58.095;0;51.132;0;52.507;0;134.0;2:41.734;08:32:41.734;0:58.095;0:51.132;0:52.507;;Jaxon Bell;0:00:15.947;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;58.095;51.132;52.507;31.119;31.119;26.976;58.095;28.962;1:27.057;22.170;1:49.227;33.122;2:22.349;19.385;2:41.734;
7;1;2;2:25.896;0;;43.641;0;50.509;0;51.746;0;148.5;5:07.630;08:35:07.630;0:43.641;0:50.509;0:51.746;;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.641;50.509;51.746;17.664;17.664;25.977;43.641;28.470;1:12.111;22.039;1:34.150;32.568;2:06.718;19.178;2:25.896;
7;1;3;2:25.076;0;;43.368;0;50.174;0;51.534;0;149.4;7:32.706;08:37:32.706;0:43.368;0:50.174;0:51.534;;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.368;50.174;51.534;17.575;17.575;25.793;43.368;28.343;1:11.711;21.831;1:33.542;32.455;2:05.997;19.079;2:25.076;
7;1;4;2:26.172;0;;44.013;0;50.530;0;51.629;0;148.2;9:58.878;08:39:58.878;0:44.013;0:50.530;0:51.629;;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.013;50.530;51.629;18.327;18.327;25.686;44.013;28.657;1:12.670;21.873;1:34.543;32.518;2:07.061;19.111;2:26.172;
7;1;5;2:24.588;2;;43.211;2;49.958;2;51.419;2;149.9;12:23.466;08:42:23.466;0:43.211;0:49.958;0:51.419;;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.211;49.958;51.419;17.691;17.691;25.520;43.211;28.105;1:11.316;21.853;1:33.169;32.332;2:05.501;19.087;2:24.588;
7;1;6;2:25.411;0;;43.239;0;50.347;0;51.825;0;149.0;14:48.877;08:44:48.877;0:43.239;0:50.347;0:51.825;;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.239;50.347;51.825;17.493;17.493;25.746;43.239;28.379;1:11.618;21.968;1:33.586;32.604;2:06.190;19.221;2:25.411;
7;1;7;2:26.293;0;;43.237;0;50.151;0;52.905;0;148.1;17:15.170;08:47:15.170;0:43.237;0:50.151;0:52.905;;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;43.237;50.151;52.905;17.580;17.580;25.657;43.237;28.214;1:11.451;21.937;1:33.388;32.736;2:06.124;20.169;2:26.293;
71;1;1;3:34.623;0;;1:48.297;0;52.943;0;53.383;0;101.0;3:34.623;08:33:34.623;1:48.297;0:52.943;0:53.383;;Christian Weir;0:01:05.019;Am;;TechSport;Toyota Gazoo Racing;GF;108.297;52.943;53.383;1:20.615;1:20.615;27.682;1:48.297;30.320;2:18.617;22.623;2:41.240;33.873;3:15.113;19.510;3:34.623;
71;1;2;2:26.560;0;;43.725;0;50.682;0;52.153;0;147.8;6:01.183;08:36:01.183;0:43.725;0:50.682;0:52.153;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;43.725;50.682;52.153;17.722;17.722;26.003;43.725;28.657;1:12.382;22.025;1:34.407;32.808;2:07.215;19.345;2:26.560;
71;1;3;2:26.008;0;;43.364;0;50.588;0;52.056;0;148.4;8:27.191;08:38:27.191;0:43.364;0:50.588;0:52.056;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;43.364;50.588;52.056;17.616;17.616;25.748;43.364;28.719;1:12.083;21.869;1:33.952;32.644;2:06.596;19.412;2:26.008;
71;1;4;2:57.364;0;;58.487;0;1:05.322;0;53.555;0;122.2;11:24.555;08:41:24.555;0:58.487;1:05.322;0:53.555;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;58.487;65.322;53.555;18.534;18.534;39.953;58.487;43.042;1:41.529;22.280;2:03.809;33.922;2:37.731;19.633;2:57.364;
71;1;5;2:25.896;0;;43.480;0;50.390;2;52.026;0;148.5;13:50.451;08:43:50.451;0:43.480;0:50.390;0:52.026;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;43.480;50.390;52.026;17.629;17.629;25.851;43.480;28.529;1:12.009;21.861;1:33.870;32.633;2:06.503;19.393;2:25.896;
71;1;6;2:25.891;2;;43.325;2;50.600;0;51.966;2;148.5;16:16.342;08:46:16.342;0:43.325;0:50.600;0:51.966;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;FF;43.325;50.600;51.966;17.574;17.574;25.751;43.325;28.637;1:11.962;21.963;1:33.925;32.544;2:06.469;19.422;2:25.891;
72;1;1;2:52.407;0;;1:06.696;0;52.199;0;53.512;0;125.7;2:52.407;08:32:52.407;1:06.696;0:52.199;0:53.512;;Ethan Goulart;0:00:24.332;Am;;TechSport;Toyota Gazoo Racing;GF;66.696;52.199;53.512;39.236;39.236;27.460;1:06.696;29.566;1:36.262;22.633;1:58.895;33.852;2:32.747;19.660;2:52.407;
72;1;2;2:25.684;0;;43.548;0;50.469;0;51.667;0;148.7;5:18.091;08:35:18.091;0:43.548;0:50.469;0:51.667;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;43.548;50.469;51.667;17.588;17.588;25.960;43.548;28.518;1:12.066;21.951;1:34.017;32.405;2:06.422;19.262;2:25.684;
72;1;3;2:24.819;0;;43.279;0;50.025;0;51.515;0;149.6;7:42.910;08:37:42.910;0:43.279;0:50.025;0:51.515;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;43.279;50.025;51.515;17.511;17.511;25.768;43.279;28.212;1:11.491;21.813;1:33.304;32.402;2:05.706;19.113;2:24.819;
72;1;4;2:24.570;2;;43.160;0;50.014;0;51.396;2;149.9;10:07.480;08:40:07.480;0:43.160;0:50.014;0:51.396;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;43.160;50.014;51.396;17.413;17.413;25.747;43.160;28.210;1:11.370;21.804;1:33.174;32.169;2:05.343;19.227;2:24.570;
72;1;5;2:26.217;0;;43.200;0;50.774;0;52.243;0;148.2;12:33.697;08:42:33.697;0:43.200;0:50.774;0:52.243;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;43.200;50.774;52.243;17.352;17.352;25.848;43.200;28.836;1:12.036;21.938;1:33.974;32.679;2:06.653;19.564;2:26.217;
72;1;6;2:42.283;0;B;43.133;2;49.977;2;1:09.173;0;133.5;15:15.980;08:45:15.980;0:43.133;0:49.977;1:09.173;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;FF;43.133;49.977;69.173;17.470;17.470;25.663;43.133;28.277;1:11.410;21.700;1:33.110;32.324;2:05.434;36.849;2:42.283;
78;1;1;3:01.436;0;;1:14.370;0;53.175;0;53.891;0;119.4;3:01.436;08:33:01.436;1:14.370;0:53.175;0:53.891;;Ethan Ayars;0:00:28.006;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;74.370;53.175;53.891;45.752;45.752;28.618;1:14.370;29.997;1:44.367;23.178;2:07.545;34.549;2:42.094;19.342;3:01.436;
78;1;2;2:25.476;0;;43.333;0;50.360;0;51.783;0;148.9;5:26.912;08:35:26.912;0:43.333;0:50.360;0:51.783;;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;43.333;50.360;51.783;17.606;17.606;25.727;43.333;28.516;1:11.849;21.844;1:33.693;32.566;2:06.259;19.217;2:25.476;
78;1;3;2:25.006;0;;43.123;0;50.057;2;51.826;0;149.4;7:51.918;08:37:51.918;0:43.123;0:50.057;0:51.826;;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;43.123;50.057;51.826;17.554;17.554;25.569;43.123;28.293;1:11.416;21.764;1:33.180;32.618;2:05.798;19.208;2:25.006;
78;1;4;2:25.106;0;;42.947;2;50.445;0;51.714;0;149.3;10:17.024;08:40:17.024;0:42.947;0:50.445;0:51.714;;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;42.947;50.445;51.714;17.453;17.453;25.494;42.947;28.381;1:11.328;22.064;1:33.392;32.435;2:05.827;19.279;2:25.106;
78;1;5;2:24.903;0;;43.015;0;50.232;0;51.656;0;149.5;12:41.927;08:42:41.927;0:43.015;0:50.232;0:51.656;;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;43.015;50.232;51.656;17.515;17.515;25.500;43.015;28.474;1:11.489;21.758;1:33.247;32.500;2:05.747;19.156;2:24.903;
78;1;6;2:24.849;2;;43.043;0;50.226;0;51.580;2;149.6;15:06.776;08:45:06.776;0:43.043;0:50.226;0:51.580;;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;43.043;50.226;51.580;17.401;17.401;25.642;43.043;28.304;1:11.347;21.922;1:33.269;32.442;2:05.711;19.138;2:24.849;
80;1;1;3:04.156;0;;1:16.811;0;53.561;0;53.784;0;117.7;3:04.156;08:33:04.156;1:16.811;0:53.561;0:53.784;;Paityn Feyen;0:00:32.619;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;76.811;53.561;53.784;48.895;48.895;27.916;1:16.811;30.600;1:47.411;22.961;2:10.372;34.168;2:44.540;19.616;3:04.156;
80;1;2;2:29.112;0;;44.340;0;51.804;0;52.968;0;145.3;5:33.268;08:35:33.268;0:44.340;0:51.804;0:52.968;;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.340;51.804;52.968;17.960;17.960;26.380;44.340;29.367;1:13.707;22.437;1:36.144;33.478;2:09.622;19.490;2:29.112;
80;1;3;2:28.522;0;;44.106;2;51.585;0;52.831;0;145.9;8:01.790;08:38:01.790;0:44.106;0:51.585;0:52.831;;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.106;51.585;52.831;17.872;17.872;26.234;44.106;29.449;1:13.555;22.136;1:35.691;33.439;2:09.130;19.392;2:28.522;
80;1;4;2:28.224;2;;44.166;0;51.056;2;53.002;0;146.2;10:30.014;08:40:30.014;0:44.166;0:51.056;0:53.002;;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.166;51.056;53.002;17.917;17.917;26.249;44.166;28.854;1:13.020;22.202;1:35.222;33.582;2:08.804;19.420;2:28.224;
80;1;5;2:29.169;0;;44.647;0;51.835;0;52.687;2;145.3;12:59.183;08:42:59.183;0:44.647;0:51.835;0:52.687;;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.647;51.835;52.687;18.261;18.261;26.386;44.647;29.757;1:14.404;22.078;1:36.482;33.234;2:09.716;19.453;2:29.169;
80;1;6;2:28.585;0;;44.552;0;51.239;0;52.794;0;145.8;15:27.768;08:45:27.768;0:44.552;0:51.239;0:52.794;;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;44.552;51.239;52.794;17.763;17.763;26.789;44.552;29.065;1:13.617;22.174;1:35.791;33.156;2:08.947;19.638;2:28.585;
88;1;1;5:12.321;0;;3:20.852;0;56.137;0;55.332;0;69.4;5:12.321;08:35:12.321;3:20.852;0:56.137;0:55.332;;Zach Hollingshead;0:02:32.523;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;200.852;56.137;55.332;2:49.291;2:49.291;31.561;3:20.852;30.394;3:51.246;25.743;4:16.989;35.910;4:52.899;19.422;5:12.321;
88;1;2;2:26.755;0;;43.443;0;50.878;0;52.434;2;147.6;7:39.076;08:37:39.076;0:43.443;0:50.878;0:52.434;;Zach Hollingshead;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;43.443;50.878;52.434;17.631;17.631;25.812;43.443;28.738;1:12.181;22.140;1:34.321;33.043;2:07.364;19.391;2:26.755;
88;1;3;2:31.588;0;;43.294;0;53.900;0;54.394;0;142.9;10:10.664;08:40:10.664;0:43.294;0:53.900;0:54.394;;Zach Hollingshead;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;43.294;53.900;54.394;17.677;17.677;25.617;43.294;29.291;1:12.585;24.609;1:37.194;34.609;2:11.803;19.785;2:31.588;
88;1;4;2:26.447;2;;43.230;2;50.691;2;52.526;0;148.0;12:37.111;08:42:37.111;0:43.230;0:50.691;0:52.526;;Zach Hollingshead;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;43.230;50.691;52.526;17.507;17.507;25.723;43.230;28.590;1:11.820;22.101;1:33.921;33.017;2:06.938;19.509;2:26.447;
88;1;5;2:29.206;0;;43.491;0;53.256;0;52.459;0;145.2;15:06.317;08:45:06.317;0:43.491;0:53.256;0:52.459;;Zach Hollingshead;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;FF;43.491;53.256;52.459;17.603;17.603;25.888;43.491;30.793;1:14.284;22.463;1:36.747;32.957;2:09.704;19.502;2:29.206;
98;1;1;4:05.866;0;;2:18.862;0;53.716;0;53.288;0;88.1;4:05.866;08:34:05.866;2:18.862;0:53.716;0:53.288;;Max Schweid;0:01:32.099;Am;;TechSport;Toyota Gazoo Racing;GF;138.862;53.716;53.288;1:49.066;1:49.066;29.796;2:18.862;31.211;2:50.073;22.505;3:12.578;33.802;3:46.380;19.486;4:05.866;
98;1;2;2:25.915;0;;43.552;0;50.465;0;51.898;0;148.5;6:31.781;08:36:31.781;0:43.552;0:50.465;0:51.898;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;43.552;50.465;51.898;17.774;17.774;25.778;43.552;28.554;1:12.106;21.911;1:34.017;32.596;2:06.613;19.302;2:25.915;
98;1;3;2:26.102;0;;43.643;0;50.575;0;51.884;0;148.3;8:57.883;08:38:57.883;0:43.643;0:50.575;0:51.884;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;43.643;50.575;51.884;17.645;17.645;25.998;43.643;28.616;1:12.259;21.959;1:34.218;32.613;2:06.831;19.271;2:26.102;
98;1;4;2:25.464;0;;43.276;2;50.363;2;51.825;0;149.0;11:23.347;08:41:23.347;0:43.276;0:50.363;0:51.825;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;43.276;50.363;51.825;17.588;17.588;25.688;43.276;28.513;1:11.789;21.850;1:33.639;32.529;2:06.168;19.296;2:25.464;
98;1;5;2:28.504;0;;43.434;0;50.371;0;54.699;0;145.9;13:51.851;08:43:51.851;0:43.434;0:50.371;0:54.699;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;43.434;50.371;54.699;17.724;17.724;25.710;43.434;28.505;1:11.939;21.866;1:33.805;35.084;2:08.889;19.615;2:28.504;
98;1;6;2:25.436;2;;43.392;0;50.421;0;51.623;2;149.0;16:17.287;08:46:17.287;0:43.392;0:50.421;0:51.623;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;FF;43.392;50.421;51.623;17.583;17.583;25.809;43.392;28.526;1:11.918;21.895;1:33.813;32.400;2:06.213;19.223;2:25.436;
