NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
31;1;6;2:28.454;0;;32.592;0;57.282;0;58.580;2;132.7;15:37.998;09:45:37.998;0:32.592;0:57.282;0:58.580;201.5;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;32.592;57.282;58.580;20.177;20.177;12.415;32.592;21.971;54.563;35.311;1:29.874;28.201;1:58.075;30.379;2:28.454;
41;1;1;3:17.076;0;;1:06.281;0;1:06.112;0;1:04.683;0;100.0;3:17.076;09:33:17.076;1:06.281;1:06.112;1:04.683;150.4;Jenson Sofronas;0:00:32.550;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;66.281;66.112;64.683;50.678;50.678;15.603;1:06.281;25.636;1:31.917;40.476;2:12.393;32.439;2:44.832;32.244;3:17.076;
41;1;2;2:29.410;0;;32.697;0;57.811;0;58.902;0;131.8;5:46.486;09:35:46.486;0:32.697;0:57.811;0:58.902;199.3;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.697;57.811;58.902;20.401;20.401;12.296;32.697;22.397;55.094;35.414;1:30.508;28.421;1:58.929;30.481;2:29.410;
41;1;3;2:28.386;2;;32.628;0;57.077;0;58.681;2;132.8;8:14.872;09:38:14.872;0:32.628;0:57.077;0:58.681;202.2;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.628;57.077;58.681;20.337;20.337;12.291;32.628;22.009;54.637;35.068;1:29.705;28.249;1:57.954;30.432;2:28.386;
41;1;4;2:29.479;0;;32.263;2;57.016;2;1:00.200;0;131.8;10:44.351;09:40:44.351;0:32.263;0:57.016;1:00.200;206.9;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.263;57.016;60.200;20.090;20.090;12.173;32.263;22.041;54.304;34.975;1:29.279;28.900;1:58.179;31.300;2:29.479;
41;1;5;2:31.176;0;;32.310;0;57.566;0;1:01.300;0;130.3;13:15.527;09:43:15.527;0:32.310;0:57.566;1:01.300;202.2;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.310;57.566;61.300;20.122;20.122;12.188;32.310;22.505;54.815;35.061;1:29.876;29.659;1:59.535;31.641;2:31.176;
41;1;6;2:28.489;0;;32.501;0;57.235;0;58.753;0;132.7;15:44.016;09:45:44.016;0:32.501;0:57.235;0:58.753;202.2;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;32.501;57.235;58.753;20.234;20.234;12.267;32.501;22.136;54.637;35.099;1:29.736;28.237;1:57.973;30.516;2:28.489;
46;1;1;2:39.906;0;;41.453;0;59.268;0;59.185;0;123.2;2:39.906;09:32:39.906;0:41.453;0:59.268;0:59.185;200.7;Lucas Weisenberg;0:00:11.962;Am;;Lucas Racing;Toyota Gazoo Racing;GF;41.453;59.268;59.185;28.280;28.280;13.173;41.453;23.536;1:04.989;35.732;1:40.721;28.828;2:09.549;30.357;2:39.906;
46;1;2;2:27.685;0;;32.354;0;56.766;0;58.565;0;133.4;5:07.591;09:35:07.591;0:32.354;0:56.766;0:58.565;201.5;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;32.354;56.766;58.565;20.149;20.149;12.205;32.354;21.687;54.041;35.079;1:29.120;28.264;1:57.384;30.301;2:27.685;
46;1;3;2:27.122;2;;32.259;0;56.395;2;58.468;2;133.9;7:34.713;09:37:34.713;0:32.259;0:56.395;0:58.468;203.8;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;32.259;56.395;58.468;20.078;20.078;12.181;32.259;21.470;53.729;34.925;1:28.654;28.176;1:56.830;30.292;2:27.122;
46;1;4;2:31.868;0;;32.297;0;58.496;0;1:01.075;0;129.7;10:06.581;09:40:06.581;0:32.297;0:58.496;1:01.075;145.9;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;32.297;58.496;61.075;20.176;20.176;12.121;32.297;21.820;54.117;36.676;1:30.793;30.251;2:01.044;30.824;2:31.868;
46;1;5;2:36.497;0;B;32.217;2;56.788;0;1:07.492;0;125.9;12:43.078;09:42:43.078;0:32.217;0:56.788;1:07.492;187.5;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;32.217;56.788;67.492;20.069;20.069;12.148;32.217;21.775;53.992;35.013;1:29.005;29.839;1:58.844;37.653;2:36.497;
47;1;1;2:45.688;0;;45.682;0;59.269;0;1:00.737;0;118.9;2:45.688;09:32:45.688;0:45.682;0:59.269;1:00.737;197.1;Ayden Kirk;0:00:16.519;Am;;TechSport;Toyota Gazoo Racing;GF;45.682;59.269;60.737;32.749;32.749;12.933;45.682;23.045;1:08.727;36.224;1:44.951;29.389;2:14.340;31.348;2:45.688;
47;1;2;2:28.678;0;;32.474;0;56.668;2;59.536;0;132.5;5:14.366;09:35:14.366;0:32.474;0:56.668;0:59.536;206.9;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;32.474;56.668;59.536;20.216;20.216;12.258;32.474;21.826;54.300;34.842;1:29.142;28.636;1:57.778;30.900;2:28.678;
47;1;3;2:28.234;2;;32.307;0;56.794;0;59.133;2;132.9;7:42.600;09:37:42.600;0:32.307;0:56.794;0:59.133;205.3;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;32.307;56.794;59.133;20.105;20.105;12.202;32.307;21.829;54.136;34.965;1:29.101;28.452;1:57.553;30.681;2:28.234;
47;1;4;2:28.726;0;;32.281;2;56.986;0;59.459;0;132.4;10:11.326;09:40:11.326;0:32.281;0:56.986;0:59.459;202.2;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;32.281;56.986;59.459;20.079;20.079;12.202;32.281;21.868;54.149;35.118;1:29.267;28.676;1:57.943;30.783;2:28.726;
47;1;5;2:38.536;0;B;32.422;0;57.529;0;1:08.585;0;124.3;12:49.862;09:42:49.862;0:32.422;0:57.529;1:08.585;200.7;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;32.422;57.529;68.585;20.099;20.099;12.323;32.422;22.014;54.436;35.515;1:29.951;29.157;1:59.108;39.428;2:38.536;
47;1;6;2:59.525;0;;59.929;0;59.105;0;1:00.491;0;109.7;15:49.387;09:45:49.387;0:59.929;0:59.105;1:00.491;203.0;Ayden Kirk;0:00:38.751;Am;;TechSport;Toyota Gazoo Racing;FF;59.929;59.105;60.491;47.001;47.001;12.928;59.929;22.830;1:22.759;36.275;1:59.034;29.017;2:28.051;31.474;2:59.525;
5;1;1;3:17.526;0;;1:07.448;0;1:05.435;0;1:04.643;0;99.7;3:17.526;09:33:17.526;1:07.448;1:05.435;1:04.643;147.9;Beltre Curtis;0:00:34.249;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;67.448;65.435;64.643;52.069;52.069;15.379;1:07.448;25.922;1:33.370;39.513;2:12.883;32.255;2:45.138;32.388;3:17.526;
5;1;2;2:29.631;0;;32.687;0;57.687;0;59.257;0;131.6;5:47.157;09:35:47.157;0:32.687;0:57.687;0:59.257;193.5;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.687;57.687;59.257;20.297;20.297;12.390;32.687;22.280;54.967;35.407;1:30.374;28.715;1:59.089;30.542;2:29.631;
5;1;3;2:28.429;2;;32.348;0;57.349;0;58.732;2;132.7;8:15.586;09:38:15.586;0:32.348;0:57.349;0:58.732;204.5;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.348;57.349;58.732;20.146;20.146;12.202;32.348;22.111;54.459;35.238;1:29.697;28.329;1:58.026;30.403;2:28.429;
5;1;4;2:29.295;0;;32.137;2;57.047;2;1:00.111;0;131.9;10:44.881;09:40:44.881;0:32.137;0:57.047;1:00.111;206.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.137;57.047;60.111;20.031;20.031;12.106;32.137;22.116;54.253;34.931;1:29.184;28.518;1:57.702;31.593;2:29.295;
5;1;5;2:33.525;0;;34.934;0;57.095;0;1:01.496;0;128.3;13:18.406;09:43:18.406;0:34.934;0:57.095;1:01.496;203.8;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.934;57.095;61.496;22.695;22.695;12.239;34.934;22.071;57.005;35.024;1:32.029;29.637;2:01.666;31.859;2:33.525;
5;1;6;2:29.676;0;;32.450;0;57.809;0;59.417;0;131.6;15:48.082;09:45:48.082;0:32.450;0:57.809;0:59.417;201.5;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;32.450;57.809;59.417;20.278;20.278;12.172;32.450;22.507;54.957;35.302;1:30.259;28.396;1:58.655;31.021;2:29.676;
51;1;1;2:44.139;0;;41.058;0;1:00.508;0;1:02.573;0;120.0;2:44.139;09:32:44.139;0:41.058;1:00.508;1:02.573;201.5;Massimo Sunseri;0:00:11.480;Am;;BSI Racing;Toyota Gazoo Racing;GF;41.058;60.508;62.573;27.773;27.773;13.285;41.058;24.167;1:05.225;36.341;1:41.566;30.163;2:11.729;32.410;2:44.139;
51;1;2;2:31.049;0;;32.782;0;57.808;2;1:00.459;0;130.4;5:15.188;09:35:15.188;0:32.782;0:57.808;1:00.459;205.3;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;32.782;57.808;60.459;20.442;20.442;12.340;32.782;22.539;55.321;35.269;1:30.590;29.392;1:59.982;31.067;2:31.049;
51;1;3;2:30.634;2;;32.663;2;58.242;0;59.729;2;130.8;7:45.822;09:37:45.822;0:32.663;0:58.242;0:59.729;198.5;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;32.663;58.242;59.729;20.469;20.469;12.194;32.663;22.244;54.907;35.998;1:30.905;28.816;1:59.721;30.913;2:30.634;
51;1;4;2:31.595;0;;32.944;0;58.348;0;1:00.303;0;129.9;10:17.417;09:40:17.417;0:32.944;0:58.348;1:00.303;199.3;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;32.944;58.348;60.303;20.573;20.573;12.371;32.944;22.591;55.535;35.757;1:31.292;29.211;2:00.503;31.092;2:31.595;
51;1;5;2:30.787;0;;32.766;0;57.845;0;1:00.176;0;130.6;12:48.204;09:42:48.204;0:32.766;0:57.845;1:00.176;198.5;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;32.766;57.845;60.176;20.399;20.399;12.367;32.766;22.430;55.196;35.415;1:30.611;29.052;1:59.663;31.124;2:30.787;
51;1;6;2:30.972;0;;32.815;0;58.352;0;59.805;0;130.5;15:19.176;09:45:19.176;0:32.815;0:58.352;0:59.805;197.8;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FF;32.815;58.352;59.805;20.405;20.405;12.410;32.815;22.853;55.668;35.499;1:31.167;28.824;1:59.991;30.981;2:30.972;
55;1;1;2:36.422;0;;38.995;0;58.269;0;59.158;0;125.9;2:36.422;09:32:36.422;0:38.995;0:58.269;0:59.158;194.9;Spike Kohlbecker;0:00:09.387;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;38.995;58.269;59.158;25.826;25.826;13.169;38.995;22.680;1:01.675;35.589;1:37.264;28.694;2:05.958;30.464;2:36.422;
55;1;2;2:28.500;0;;32.709;0;57.046;0;58.745;0;132.6;5:04.922;09:35:04.922;0:32.709;0:57.046;0:58.745;204.5;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;32.709;57.046;58.745;20.315;20.315;12.394;32.709;22.065;54.774;34.981;1:29.755;28.231;1:57.986;30.514;2:28.500;
55;1;3;2:30.484;0;;32.514;0;57.283;0;1:00.687;0;130.9;7:35.406;09:37:35.406;0:32.514;0:57.283;1:00.687;157.0;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;32.514;57.283;60.687;20.259;20.259;12.255;32.514;21.919;54.433;35.364;1:29.797;29.521;1:59.318;31.166;2:30.484;
55;1;4;2:27.416;2;;32.252;2;56.602;2;58.562;0;133.6;10:02.822;09:40:02.822;0:32.252;0:56.602;0:58.562;203.0;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;32.252;56.602;58.562;20.051;20.051;12.201;32.252;21.822;54.074;34.780;1:28.854;28.088;1:56.942;30.474;2:27.416;
55;1;5;2:29.793;0;;32.474;0;58.408;0;58.911;0;131.5;12:32.615;09:42:32.615;0:32.474;0:58.408;0:58.911;197.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;32.474;58.408;58.911;20.238;20.238;12.236;32.474;22.171;54.645;36.237;1:30.882;28.534;1:59.416;30.377;2:29.793;
55;1;6;2:27.982;0;;32.315;0;57.173;0;58.494;2;133.1;15:00.597;09:45:00.597;0:32.315;0:57.173;0:58.494;203.8;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;32.315;57.173;58.494;20.115;20.115;12.200;32.315;22.127;54.442;35.046;1:29.488;28.104;1:57.592;30.390;2:27.982;
57;1;1;3:00.417;0;;51.598;0;1:04.201;0;1:04.618;0;109.2;3:00.417;09:33:00.417;0:51.598;1:04.201;1:04.618;164.6;Jeff Curry;0:00:19.345;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;51.598;64.201;64.618;37.419;37.419;14.179;51.598;26.065;1:17.663;38.136;1:55.799;32.167;2:27.966;32.451;3:00.417;
57;1;2;2:34.043;0;;34.081;0;59.071;0;1:00.891;0;127.9;5:34.460;09:35:34.460;0:34.081;0:59.071;1:00.891;197.8;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;34.081;59.071;60.891;21.272;21.272;12.809;34.081;23.127;57.208;35.944;1:33.152;29.466;2:02.618;31.425;2:34.043;
57;1;3;2:42.493;0;B;33.357;2;58.883;0;1:10.253;0;121.2;8:16.953;09:38:16.953;0:33.357;0:58.883;1:10.253;199.3;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;33.357;58.883;70.253;21.113;21.113;12.244;33.357;23.114;56.471;35.769;1:32.240;30.134;2:02.374;40.119;2:42.493;
57;1;4;3:01.861;0;;1:00.863;0;59.567;0;1:01.431;0;108.3;11:18.814;09:41:18.814;1:00.863;0:59.567;1:01.431;196.4;Jeff Curry;0:00:43.028;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;60.863;59.567;61.431;48.179;48.179;12.684;1:00.863;23.413;1:24.276;36.154;2:00.430;29.819;2:30.249;31.612;3:01.861;
57;1;5;2:32.580;2;;33.380;0;58.614;2;1:00.586;2;129.1;13:51.394;09:43:51.394;0:33.380;0:58.614;1:00.586;198.5;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;33.380;58.614;60.586;21.095;21.095;12.285;33.380;22.960;56.340;35.654;1:31.994;29.088;2:01.082;31.498;2:32.580;
57;1;6;2:56.851;0;B;34.815;0;1:06.484;0;1:15.552;0;111.4;16:48.245;09:46:48.245;0:34.815;1:06.484;1:15.552;167.7;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;34.815;66.484;75.552;21.749;21.749;13.066;34.815;26.275;1:01.090;40.209;1:41.299;31.534;2:12.833;44.018;2:56.851;
7;1;1;3:57.966;0;;1:42.978;0;1:12.884;0;1:02.104;0;82.8;3:57.966;09:33:57.966;1:42.978;1:12.884;1:02.104;138.5;Jaxon Bell;0:01:07.056;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;102.978;72.884;62.104;1:23.560;1:23.560;19.418;1:42.978;28.411;2:11.389;44.473;2:55.862;30.994;3:26.856;31.110;3:57.966;
7;1;2;2:27.674;0;;32.363;0;56.493;0;58.818;0;133.4;6:25.640;09:36:25.640;0:32.363;0:56.493;0:58.818;205.3;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.363;56.493;58.818;20.222;20.222;12.141;32.363;21.607;53.970;34.886;1:28.856;28.411;1:57.267;30.407;2:27.674;
7;1;3;2:34.936;0;;32.291;0;57.488;0;1:05.157;0;127.1;9:00.576;09:39:00.576;0:32.291;0:57.488;1:05.157;202.2;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.291;57.488;65.157;20.096;20.096;12.195;32.291;22.223;54.514;35.265;1:29.779;29.585;1:59.364;35.572;2:34.936;
7;1;4;2:27.644;0;;32.194;2;56.770;0;58.680;0;133.4;11:28.220;09:41:28.220;0:32.194;0:56.770;0:58.680;202.2;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.194;56.770;58.680;20.007;20.007;12.187;32.194;21.764;53.958;35.006;1:28.964;28.331;1:57.295;30.349;2:27.644;
7;1;5;2:26.974;3;;32.322;0;56.321;3;58.331;3;134.0;13:55.194;09:43:55.194;0:32.322;0:56.321;0:58.331;206.9;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;32.322;56.321;58.331;20.069;20.069;12.253;32.322;21.481;53.803;34.840;1:28.643;28.100;1:56.743;30.231;2:26.974;
7;1;6;3:01.068;0;B;32.586;0;1:06.477;0;1:22.005;0;108.8;16:56.262;09:46:56.262;0:32.586;1:06.477;1:22.005;152.1;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;32.586;66.477;82.005;20.274;20.274;12.312;32.586;26.414;59.000;40.063;1:39.063;32.836;2:11.899;49.169;3:01.068;
71;1;1;2:45.152;0;;45.446;0;59.195;0;1:00.511;0;119.3;2:45.152;09:32:45.152;0:45.446;0:59.195;1:00.511;198.5;Christian Weir;0:00:16.052;Am;;TechSport;Toyota Gazoo Racing;GF;45.446;59.195;60.511;32.357;32.357;13.089;45.446;23.100;1:08.546;36.095;1:44.641;29.010;2:13.651;31.501;2:45.152;
71;1;2;2:28.388;2;;32.457;0;56.989;2;58.942;0;132.7;5:13.540;09:35:13.540;0:32.457;0:56.989;0:58.942;202.2;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;32.457;56.989;58.942;20.243;20.243;12.214;32.457;21.985;54.442;35.004;1:29.446;28.428;1:57.874;30.514;2:28.388;
71;1;3;2:30.102;0;;32.353;0;57.155;0;1:00.594;0;131.2;7:43.642;09:37:43.642;0:32.353;0:57.155;1:00.594;205.3;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;32.353;57.155;60.594;20.188;20.188;12.165;32.353;22.019;54.372;35.136;1:29.508;29.945;1:59.453;30.649;2:30.102;
71;1;4;2:28.719;0;;32.343;0;57.085;0;59.291;0;132.5;10:12.361;09:40:12.361;0:32.343;0:57.085;0:59.291;202.2;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;32.343;57.085;59.291;20.148;20.148;12.195;32.343;21.966;54.309;35.119;1:29.428;28.604;1:58.032;30.687;2:28.719;
71;1;5;2:32.133;0;;32.262;2;57.624;0;1:02.247;0;129.5;12:44.494;09:42:44.494;0:32.262;0:57.624;1:02.247;167.7;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;32.262;57.624;62.247;20.099;20.099;12.163;32.262;22.345;54.607;35.279;1:29.886;30.507;2:00.393;31.740;2:32.133;
71;1;6;2:29.049;0;;32.521;0;57.683;0;58.845;2;132.2;15:13.543;09:45:13.543;0:32.521;0:57.683;0:58.845;199.3;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;FF;32.521;57.683;58.845;20.311;20.311;12.210;32.521;22.156;54.677;35.527;1:30.204;28.327;1:58.531;30.518;2:29.049;
72;1;1;2:40.439;0;;42.490;0;58.415;0;59.534;0;122.8;2:40.439;09:32:40.439;0:42.490;0:58.415;0:59.534;205.3;Ethan Goulart;0:00:13.248;Am;;TechSport;Toyota Gazoo Racing;GF;42.490;58.415;59.534;29.529;29.529;12.961;42.490;22.717;1:05.207;35.698;1:40.905;29.148;2:10.053;30.386;2:40.439;
72;1;2;2:27.768;0;;32.263;0;56.727;2;58.778;2;133.3;5:08.207;09:35:08.207;0:32.263;0:56.727;0:58.778;206.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;32.263;56.727;58.778;20.082;20.082;12.181;32.263;21.884;54.147;34.843;1:28.990;28.408;1:57.398;30.370;2:27.768;
72;1;3;2:27.706;2;;32.140;0;56.757;0;58.809;0;133.4;7:35.913;09:37:35.913;0:32.140;0:56.757;0:58.809;206.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;32.140;56.757;58.809;19.967;19.967;12.173;32.140;21.970;54.110;34.787;1:28.897;28.339;1:57.236;30.470;2:27.706;
72;1;4;2:27.801;0;;32.106;3;56.750;0;58.945;0;133.3;10:03.714;09:40:03.714;0:32.106;0:56.750;0:58.945;206.9;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;32.106;56.750;58.945;19.924;19.924;12.182;32.106;21.961;54.067;34.789;1:28.856;28.216;1:57.072;30.729;2:27.801;
72;1;5;2:29.548;0;;32.191;0;57.226;0;1:00.131;0;131.7;12:33.262;09:42:33.262;0:32.191;0:57.226;1:00.131;190.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;32.191;57.226;60.131;19.959;19.959;12.232;32.191;22.074;54.265;35.152;1:29.417;29.326;1:58.743;30.805;2:29.548;
72;1;6;2:29.107;0;;32.169;0;57.017;0;59.921;0;132.1;15:02.369;09:45:02.369;0:32.169;0:57.017;0:59.921;207.7;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;FF;32.169;57.017;59.921;19.937;19.937;12.232;32.169;21.994;54.163;35.023;1:29.186;28.799;1:57.985;31.122;2:29.107;
73;1;1;3:27.195;0;;1:15.729;0;1:04.809;0;1:06.657;0;95.1;3:27.195;09:33:27.195;1:15.729;1:04.809;1:06.657;135.0;Mike Lamarra;0:00:43.905;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;75.729;64.809;66.657;1:01.587;1:01.587;14.142;1:15.729;25.498;1:41.227;39.311;2:20.538;33.421;2:53.959;33.236;3:27.195;
73;1;2;2:38.097;0;;33.117;0;1:01.294;0;1:03.686;0;124.6;6:05.292;09:36:05.292;0:33.117;1:01.294;1:03.686;196.4;Mike Lamarra;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;33.117;61.294;63.686;20.663;20.663;12.454;33.117;24.197;57.314;37.097;1:34.411;31.728;2:06.139;31.958;2:38.097;
73;1;3;2:48.344;0;B;34.066;0;1:01.722;0;1:12.556;0;117.0;8:53.636;09:38:53.636;0:34.066;1:01.722;1:12.556;193.5;Mike Lamarra;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;34.066;61.722;72.556;20.515;20.515;13.551;34.066;24.219;58.285;37.503;1:35.788;33.194;2:08.982;39.362;2:48.344;
73;1;4;2:58.010;0;;58.669;0;59.221;0;1:00.120;0;110.7;11:51.646;09:41:51.646;0:58.669;0:59.221;1:00.120;198.5;Mike Lamarra;0:00:37.570;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;58.669;59.221;60.120;45.684;45.684;12.985;58.669;23.353;1:22.022;35.868;1:57.890;28.839;2:26.729;31.281;2:58.010;
73;1;5;2:34.896;0;;33.299;0;1:01.489;0;1:00.108;0;127.2;14:26.542;09:44:26.542;0:33.299;1:01.489;1:00.108;195.7;Mike Lamarra;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;33.299;61.489;60.108;20.811;20.811;12.488;33.299;23.957;57.256;37.532;1:34.788;29.114;2:03.902;30.994;2:34.896;
73;1;6;2:31.055;2;;33.079;2;58.213;2;59.763;2;130.4;16:57.597;09:46:57.597;0:33.079;0:58.213;0:59.763;198.5;Mike Lamarra;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;FF;33.079;58.213;59.763;20.653;20.653;12.426;33.079;22.539;55.618;35.674;1:31.292;28.801;2:00.093;30.962;2:31.055;
78;1;1;3:59.560;0;;1:44.807;0;1:12.130;0;1:02.623;0;82.2;3:59.560;09:33:59.560;1:44.807;1:12.130;1:02.623;127.4;Ethan Ayars;0:01:09.283;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;104.807;72.130;62.623;1:26.145;1:26.145;18.662;1:44.807;27.868;2:12.675;44.262;2:56.937;31.206;3:28.143;31.417;3:59.560;
78;1;2;2:28.374;2;;32.465;2;57.063;0;58.846;2;132.8;6:27.934;09:36:27.934;0:32.465;0:57.063;0:58.846;199.3;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.465;57.063;58.846;20.289;20.289;12.176;32.465;21.812;54.277;35.251;1:29.528;28.391;1:57.919;30.455;2:28.374;
78;1;3;2:28.460;0;;32.466;0;56.914;2;59.080;0;132.7;8:56.394;09:38:56.394;0:32.466;0:56.914;0:59.080;208.5;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.466;56.914;59.080;20.251;20.251;12.215;32.466;21.953;54.419;34.961;1:29.380;28.402;1:57.782;30.678;2:28.460;
78;1;4;2:32.555;0;;32.516;0;57.313;0;1:02.726;0;129.1;11:28.949;09:41:28.949;0:32.516;0:57.313;1:02.726;198.5;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.516;57.313;62.726;20.306;20.306;12.210;32.516;21.892;54.408;35.421;1:29.829;28.931;1:58.760;33.795;2:32.555;
78;1;5;2:42.194;0;B;32.540;0;58.556;0;1:11.098;0;121.4;14:11.143;09:44:11.143;0:32.540;0:58.556;1:11.098;186.9;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.540;58.556;71.098;20.206;20.206;12.334;32.540;22.315;54.855;36.241;1:31.096;31.131;2:02.227;39.967;2:42.194;
8;1;1;3:32.716;0;;1:19.558;0;1:06.282;0;1:06.876;0;92.6;3:32.716;09:33:32.716;1:19.558;1:06.282;1:06.876;187.5;Tom Rudnai;0:00:46.376;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;79.558;66.282;66.876;1:03.592;1:03.592;15.966;1:19.558;27.702;1:47.260;38.580;2:25.840;32.564;2:58.404;34.312;3:32.716;
8;1;2;2:36.877;0;;34.091;0;59.944;0;1:02.842;0;125.6;6:09.593;09:36:09.593;0:34.091;0:59.944;1:02.842;195.7;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;34.091;59.944;62.842;21.300;21.300;12.791;34.091;23.828;57.919;36.116;1:34.035;30.900;2:04.935;31.942;2:36.877;
